episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
62,10061,black,0-1,1.0,1.0,54,checkmate,False
63,10062,white,1-0,1.0,1.0,61,checkmate,False
64,10063,black,1/2-1/2,0.0,0.5,100,max_plies,False
65,10064,white,1/2-1/2,0.0,0.5,100,max_plies,False
66,10065,black,1/2-1/2,0.0,0.5,100,max_plies,False
67,10066,white,1-0,1.0,1.0,63,checkmate,False
68,10067,black,1/2-1/2,0.0,0.5,100,max_plies,False
69,10068,white,1-0,1.0,1.0,9,checkmate,False
70,10069,black,1/2-1/2,0.0,0.5,67,threefold_repetition,False
71,10070,white,1-0,1.0,1.0,65,checkmate,False
72,10071,black,1/2-1/2,0.0,0.5,100,max_plies,False
73,10072,white,1-0,1.0,1.0,65,checkmate,False
74,10073,black,0-1,1.0,1.0,72,checkmate,False
75,10074,white,1-0,1.0,1.0,93,checkmate,False
76,10075,black,1/2-1/2,0.0,0.5,66,threefold_repetition,False
77,10076,white,1/2-1/2,0.0,0.5,100,max_plies,False
78,10077,black,0-1,1.0,1.0,14,checkmate,False
79,10078,white,1/2-1/2,0.0,0.5,83,threefold_repetition,False
80,10079,black,1/2-1/2,0.0,0.5,100,max_plies,False
81,10080,white,1/2-1/2,0.0,0.5,100,max_plies,False
82,10081,black,1/2-1/2,0.0,0.5,100,max_plies,False
83,10082,white,1/2-1/2,0.0,0.5,100,max_plies,False
84,10083,black,1/2-1/2,0.0,0.5,100,max_plies,False
85,10084,white,1/2-1/2,0.0,0.5,100,max_plies,False
86,10085,black,0-1,1.0,1.0,50,checkmate,False
87,10086,white,1/2-1/2,0.0,0.5,100,max_plies,False
88,10087,black,1/2-1/2,0.0,0.5,100,max_plies,False
89,10088,white,1/2-1/2,0.0,0.5,100,max_plies,False
90,10089,black,1/2-1/2,0.0,0.5,100,max_plies,False
91,10090,white,1/2-1/2,0.0,0.5,100,max_plies,False
92,10091,black,1/2-1/2,0.0,0.5,100,max_plies,False
93,10092,white,1/2-1/2,0.0,0.5,100,max_plies,False
94,10093,black,1/2-1/2,0.0,0.5,100,max_plies,False
95,10094,white,1/2-1/2,0.0,0.5,51,threefold_repetition,False
96,10095,black,0-1,1.0,1.0,46,checkmate,False
97,10096,white,1/2-1/2,0.0,0.5,100,max_plies,False
98,10097,black,0-1,1.0,1.0,20,checkmate,False
99,10098,white,1/2-1/2,0.0,0.5,100,max_plies,False
100,10099,black,1/2-1/2,0.0,0.5,100,max_plies,False
101,10100,white,1-0,1.0,1.0,37,checkmate,False
102,10101,black,0-1,1.0,1.0,36,checkmate,False
103,10102,white,1/2-1/2,0.0,0.5,30,threefold_repetition,False
104,10103,black,0-1,1.0,1.0,50,checkmate,False
105,10104,white,1/2-1/2,0.0,0.5,100,max_plies,False
106,10105,black,0-1,1.0,1.0,66,checkmate,False
107,10106,white,1/2-1/2,0.0,0.5,100,max_plies,False
108,10107,black,0-1,1.0,1.0,44,checkmate,False
109,10108,white,1/2-1/2,0.0,0.5,100,max_plies,False
110,10109,black,0-1,1.0,1.0,30,checkmate,False
111,10110,white,1/2-1/2,0.0,0.5,86,threefold_repetition,False
112,10111,black,1/2-1/2,0.0,0.5,100,max_plies,False
113,10112,white,1/2-1/2,0.0,0.5,100,max_plies,False
114,10113,black,0-1,1.0,1.0,74,checkmate,False
115,10114,white,1-0,1.0,1.0,61,checkmate,False
116,10115,black,1/2-1/2,0.0,0.5,100,max_plies,False
117,10116,white,1-0,1.0,1.0,25,checkmate,False
118,10117,black,1/2-1/2,0.0,0.5,100,max_plies,False
119,10118,white,1-0,1.0,1.0,87,checkmate,False
120,10119,black,0-1,1.0,1.0,68,checkmate,False
121,10120,white,1-0,1.0,1.0,93,checkmate,False
122,10121,black,0-1,1.0,1.0,66,checkmate,False
123,10122,white,1-0,1.0,1.0,41,checkmate,False
124,10123,black,1/2-1/2,0.0,0.5,100,max_plies,False
125,10124,white,1/2-1/2,0.0,0.5,100,max_plies,False
126,10125,black,0-1,1.0,1.0,78,checkmate,False
127,10126,white,1/2-1/2,0.0,0.5,100,max_plies,False
128,10127,black,1/2-1/2,0.0,0.5,100,max_plies,False
129,10128,white,1/2-1/2,0.0,0.5,100,max_plies,False
130,10129,black,0-1,1.0,1.0,18,checkmate,False
131,10130,white,1-0,1.0,1.0,75,checkmate,False
132,10131,black,0-1,1.0,1.0,68,checkmate,False
133,10132,white,1-0,1.0,1.0,45,checkmate,False
134,10133,black,0-1,1.0,1.0,32,checkmate,False
135,10134,white,1-0,1.0,1.0,9,checkmate,False
136,10135,black,0-1,1.0,1.0,88,checkmate,False
137,10136,white,1/2-1/2,0.0,0.5,100,max_plies,False
138,10137,black,1/2-1/2,0.0,0.5,100,max_plies,False
139,10138,white,1/2-1/2,0.0,0.5,100,max_plies,False
140,10139,black,0-1,1.0,1.0,64,checkmate,False
141,10140,white,1-0,1.0,1.0,65,checkmate,False
142,10141,black,1/2-1/2,0.0,0.5,100,max_plies,False
143,10142,white,1-0,1.0,1.0,75,checkmate,False
144,10143,black,0-1,1.0,1.0,18,checkmate,False
145,10144,white,1-0,1.0,1.0,89,checkmate,False
146,10145,black,0-1,1.0,1.0,94,checkmate,False
147,10146,white,1-0,1.0,1.0,49,checkmate,False
148,10147,black,0-1,1.0,1.0,42,checkmate,False
149,10148,white,1/2-1/2,0.0,0.5,49,threefold_repetition,False
150,10149,black,0-1,1.0,1.0,36,checkmate,False
151,10150,white,1-0,1.0,1.0,7,checkmate,False
152,10151,black,1/2-1/2,0.0,0.5,70,threefold_repetition,False
153,10152,white,1/2-1/2,0.0,0.5,100,max_plies,False
154,10153,black,1/2-1/2,0.0,0.5,100,max_plies,False
155,10154,white,1/2-1/2,0.0,0.5,100,max_plies,False
156,10155,black,1/2-1/2,0.0,0.5,85,threefold_repetition,False
157,10156,white,1-0,1.0,1.0,55,checkmate,False
158,10157,black,0-1,1.0,1.0,98,checkmate,False
159,10158,white,1/2-1/2,0.0,0.5,93,threefold_repetition,False
160,10159,black,1/2-1/2,0.0,0.5,62,threefold_repetition,False
161,10160,white,1-0,1.0,1.0,75,checkmate,False
162,10161,black,0-1,1.0,1.0,72,checkmate,False
163,10162,white,1/2-1/2,0.0,0.5,100,max_plies,False
164,10163,black,0-1,1.0,1.0,24,checkmate,False
165,10164,white,0-1,-1.0,0.0,68,checkmate,False
166,10165,black,0-1,1.0,1.0,82,checkmate,False
167,10166,white,1/2-1/2,0.0,0.5,100,max_plies,False
168,10167,black,1/2-1/2,0.0,0.5,60,threefold_repetition,False
169,10168,white,1/2-1/2,0.0,0.5,100,max_plies,False
170,10169,black,0-1,1.0,1.0,74,checkmate,False
171,10170,white,1/2-1/2,0.0,0.5,47,threefold_repetition,False
172,10171,black,0-1,1.0,1.0,78,checkmate,False
173,10172,white,1-0,1.0,1.0,45,checkmate,False
174,10173,black,1/2-1/2,0.0,0.5,37,threefold_repetition,False
175,10174,white,1/2-1/2,0.0,0.5,100,max_plies,False
176,10175,black,0-1,1.0,1.0,28,checkmate,False
177,10176,white,1/2-1/2,0.0,0.5,100,max_plies,False
178,10177,black,0-1,1.0,1.0,82,checkmate,False
179,10178,white,1/2-1/2,0.0,0.5,100,max_plies,False
180,10179,black,1/2-1/2,0.0,0.5,100,max_plies,False
181,10180,white,1/2-1/2,0.0,0.5,100,max_plies,False
182,10181,black,0-1,1.0,1.0,44,checkmate,False
183,10182,white,1/2-1/2,0.0,0.5,100,max_plies,False
184,10183,black,1/2-1/2,0.0,0.5,100,max_plies,False
185,10184,white,1/2-1/2,0.0,0.5,100,max_plies,False
186,10185,black,1/2-1/2,0.0,0.5,100,max_plies,False
187,10186,white,1/2-1/2,0.0,0.5,100,max_plies,False
188,10187,black,0-1,1.0,1.0,40,checkmate,False
189,10188,white,1-0,1.0,1.0,43,checkmate,False
190,10189,black,0-1,1.0,1.0,94,checkmate,False
191,10190,white,1/2-1/2,0.0,0.5,76,threefold_repetition,False
192,10191,black,0-1,1.0,1.0,48,checkmate,False
193,10192,white,1-0,1.0,1.0,17,checkmate,False
194,10193,black,1/2-1/2,0.0,0.5,100,max_plies,False
195,10194,white,1-0,1.0,1.0,39,checkmate,False
196,10195,black,1/2-1/2,0.0,0.5,60,threefold_repetition,False
197,10196,white,1/2-1/2,0.0,0.5,100,max_plies,False
198,10197,black,1/2-1/2,0.0,0.5,100,max_plies,False
199,10198,white,1-0,1.0,1.0,21,checkmate,False
200,10199,black,1/2-1/2,0.0,0.5,42,threefold_repetition,False
201,10200,white,1-0,1.0,1.0,95,checkmate,False
202,10201,black,1/2-1/2,0.0,0.5,53,threefold_repetition,False
203,10202,white,1/2-1/2,0.0,0.5,100,max_plies,False
204,10203,black,0-1,1.0,1.0,38,checkmate,False
205,10204,white,1-0,1.0,1.0,81,checkmate,False
206,10205,black,0-1,1.0,1.0,16,checkmate,False
207,10206,white,1/2-1/2,0.0,0.5,100,max_plies,False
208,10207,black,1/2-1/2,0.0,0.5,100,max_plies,False
209,10208,white,1/2-1/2,0.0,0.5,56,threefold_repetition,False
210,10209,black,1/2-1/2,0.0,0.5,100,max_plies,False
211,10210,white,1-0,1.0,1.0,71,checkmate,False
212,10211,black,0-1,1.0,1.0,40,checkmate,False
213,10212,white,1/2-1/2,0.0,0.5,100,max_plies,False
214,10213,black,1/2-1/2,0.0,0.5,100,max_plies,False
215,10214,white,1-0,1.0,1.0,21,checkmate,False
216,10215,black,0-1,1.0,1.0,20,checkmate,False
217,10216,white,1-0,1.0,1.0,59,checkmate,False
218,10217,black,0-1,1.0,1.0,6,checkmate,False
219,10218,white,1/2-1/2,0.0,0.5,58,threefold_repetition,False
220,10219,black,0-1,1.0,1.0,28,checkmate,False
221,10220,white,1/2-1/2,0.0,0.5,47,threefold_repetition,False
222,10221,black,0-1,1.0,1.0,96,checkmate,False
223,10222,white,1-0,1.0,1.0,73,checkmate,False
224,10223,black,0-1,1.0,1.0,12,checkmate,False
225,10224,white,1-0,1.0,1.0,93,checkmate,False
226,10225,black,0-1,1.0,1.0,98,checkmate,False
227,10226,white,1-0,1.0,1.0,47,checkmate,False
228,10227,black,0-1,1.0,1.0,64,checkmate,False
229,10228,white,1/2-1/2,0.0,0.5,100,max_plies,False
230,10229,black,0-1,1.0,1.0,78,checkmate,False
231,10230,white,1-0,1.0,1.0,19,checkmate,False
232,10231,black,0-1,1.0,1.0,100,checkmate,False
233,10232,white,1/2-1/2,0.0,0.5,100,max_plies,False
234,10233,black,1/2-1/2,0.0,0.5,100,max_plies,False
235,10234,white,1/2-1/2,0.0,0.5,100,max_plies,False
236,10235,black,1/2-1/2,0.0,0.5,100,max_plies,False
237,10236,white,1/2-1/2,0.0,0.5,100,max_plies,False
238,10237,black,0-1,1.0,1.0,54,checkmate,False
239,10238,white,1/2-1/2,0.0,0.5,100,max_plies,False
240,10239,black,0-1,1.0,1.0,44,checkmate,False
241,10240,white,1/2-1/2,0.0,0.5,100,max_plies,False
242,10241,black,0-1,1.0,1.0,72,checkmate,False
243,10242,white,1-0,1.0,1.0,87,checkmate,False
244,10243,black,0-1,1.0,1.0,58,checkmate,False
245,10244,white,1/2-1/2,0.0,0.5,100,max_plies,False
246,10245,black,0-1,1.0,1.0,26,checkmate,False
247,10246,white,1/2-1/2,0.0,0.5,97,stalemate,False
248,10247,black,0-1,1.0,1.0,94,checkmate,False
249,10248,white,1/2-1/2,0.0,0.5,100,max_plies,False
250,10249,black,0-1,1.0,1.0,72,checkmate,False
251,10250,white,1/2-1/2,0.0,0.5,100,max_plies,False
252,10251,black,0-1,1.0,1.0,38,checkmate,False
253,10252,white,1-0,1.0,1.0,7,checkmate,False
254,10253,black,0-1,1.0,1.0,40,checkmate,False
255,10254,white,1/2-1/2,0.0,0.5,100,max_plies,False
256,10255,black,0-1,1.0,1.0,58,checkmate,False
257,10256,white,1/2-1/2,0.0,0.5,100,max_plies,False
258,10257,black,0-1,1.0,1.0,76,checkmate,False
259,10258,white,1-0,1.0,1.0,53,checkmate,False
260,10259,black,1/2-1/2,0.0,0.5,100,max_plies,False
261,10260,white,1/2-1/2,0.0,0.5,100,max_plies,False
262,10261,black,0-1,1.0,1.0,88,checkmate,False
263,10262,white,1/2-1/2,0.0,0.5,100,max_plies,False
264,10263,black,1/2-1/2,0.0,0.5,70,threefold_repetition,False
265,10264,white,1-0,1.0,1.0,37,checkmate,False
266,10265,black,1/2-1/2,0.0,0.5,52,threefold_repetition,False
267,10266,white,1/2-1/2,0.0,0.5,100,max_plies,False
268,10267,black,0-1,1.0,1.0,62,checkmate,False
269,10268,white,1-0,1.0,1.0,35,checkmate,False
270,10269,black,0-1,1.0,1.0,24,checkmate,False
271,10270,white,1-0,1.0,1.0,65,checkmate,False
272,10271,black,0-1,1.0,1.0,26,checkmate,False
273,10272,white,1/2-1/2,0.0,0.5,100,max_plies,False
274,10273,black,0-1,1.0,1.0,72,checkmate,False
275,10274,white,1/2-1/2,0.0,0.5,100,max_plies,False
276,10275,black,1/2-1/2,0.0,0.5,100,max_plies,False
277,10276,white,1/2-1/2,0.0,0.5,100,max_plies,False
278,10277,black,1/2-1/2,0.0,0.5,100,max_plies,False
279,10278,white,1-0,1.0,1.0,45,checkmate,False
280,10279,black,1/2-1/2,0.0,0.5,100,max_plies,False
281,10280,white,1/2-1/2,0.0,0.5,44,threefold_repetition,False
282,10281,black,0-1,1.0,1.0,64,checkmate,False
283,10282,white,1/2-1/2,0.0,0.5,100,max_plies,False
284,10283,black,1/2-1/2,0.0,0.5,89,threefold_repetition,False
285,10284,white,1/2-1/2,0.0,0.5,100,max_plies,False
286,10285,black,1/2-1/2,0.0,0.5,64,threefold_repetition,False
287,10286,white,1-0,1.0,1.0,73,checkmate,False
288,10287,black,0-1,1.0,1.0,28,checkmate,False
289,10288,white,1/2-1/2,0.0,0.5,66,threefold_repetition,False
290,10289,black,0-1,1.0,1.0,46,checkmate,False
291,10290,white,1-0,1.0,1.0,91,checkmate,False
292,10291,black,0-1,1.0,1.0,42,checkmate,False
293,10292,white,1/2-1/2,0.0,0.5,93,threefold_repetition,False
294,10293,black,1/2-1/2,0.0,0.5,65,threefold_repetition,False
295,10294,white,1-0,1.0,1.0,89,checkmate,False
296,10295,black,0-1,1.0,1.0,90,checkmate,False
297,10296,white,1/2-1/2,0.0,0.5,100,max_plies,False
298,10297,black,0-1,1.0,1.0,58,checkmate,False
299,10298,white,1-0,1.0,1.0,87,checkmate,False
300,10299,black,1/2-1/2,0.0,0.5,100,max_plies,False
301,10300,white,1-0,1.0,1.0,7,checkmate,False
302,10301,black,0-1,1.0,1.0,50,checkmate,False
303,10302,white,1-0,1.0,1.0,91,checkmate,False
304,10303,black,1/2-1/2,0.0,0.5,57,threefold_repetition,False
305,10304,white,1/2-1/2,0.0,0.5,100,max_plies,False
306,10305,black,1/2-1/2,0.0,0.5,50,threefold_repetition,False
307,10306,white,1/2-1/2,0.0,0.5,100,max_plies,False
308,10307,black,0-1,1.0,1.0,60,checkmate,False
309,10308,white,1/2-1/2,0.0,0.5,100,max_plies,False
310,10309,black,1/2-1/2,0.0,0.5,100,max_plies,False
311,10310,white,1-0,1.0,1.0,85,checkmate,False
312,10311,black,1/2-1/2,0.0,0.5,100,max_plies,False
313,10312,white,1/2-1/2,0.0,0.5,100,max_plies,False
314,10313,black,1/2-1/2,0.0,0.5,88,threefold_repetition,False
315,10314,white,1-0,1.0,1.0,63,checkmate,False
316,10315,black,1/2-1/2,0.0,0.5,100,max_plies,False
317,10316,white,1/2-1/2,0.0,0.5,21,threefold_repetition,False
318,10317,black,0-1,1.0,1.0,82,checkmate,False
319,10318,white,1-0,1.0,1.0,51,checkmate,False
320,10319,black,0-1,1.0,1.0,46,checkmate,False
321,10320,white,1-0,1.0,1.0,69,checkmate,False
322,10321,black,1/2-1/2,0.0,0.5,40,threefold_repetition,False
323,10322,white,1-0,1.0,1.0,11,checkmate,False
324,10323,black,0-1,1.0,1.0,100,checkmate,False
325,10324,white,1/2-1/2,0.0,0.5,100,max_plies,False
326,10325,black,0-1,1.0,1.0,46,checkmate,False
327,10326,white,1-0,1.0,1.0,49,checkmate,False
328,10327,black,1/2-1/2,0.0,0.5,84,stalemate,False
329,10328,white,1-0,1.0,1.0,49,checkmate,False
330,10329,black,0-1,1.0,1.0,26,checkmate,False
331,10330,white,1-0,1.0,1.0,9,checkmate,False
332,10331,black,0-1,1.0,1.0,60,checkmate,False
333,10332,white,1/2-1/2,0.0,0.5,74,threefold_repetition,False
334,10333,black,1/2-1/2,0.0,0.5,25,threefold_repetition,False
335,10334,white,1/2-1/2,0.0,0.5,100,max_plies,False
336,10335,black,0-1,1.0,1.0,34,checkmate,False
337,10336,white,1/2-1/2,0.0,0.5,100,max_plies,False
338,10337,black,0-1,1.0,1.0,88,checkmate,False
339,10338,white,1-0,1.0,1.0,61,checkmate,False
340,10339,black,1/2-1/2,0.0,0.5,53,threefold_repetition,False
341,10340,white,1-0,1.0,1.0,91,checkmate,False
342,10341,black,0-1,1.0,1.0,30,checkmate,False
343,10342,white,1-0,1.0,1.0,35,checkmate,False
344,10343,black,0-1,1.0,1.0,34,checkmate,False
345,10344,white,1/2-1/2,0.0,0.5,100,max_plies,False
346,10345,black,0-1,1.0,1.0,68,checkmate,False
347,10346,white,1-0,1.0,1.0,7,checkmate,False
348,10347,black,0-1,1.0,1.0,44,checkmate,False
349,10348,white,1/2-1/2,0.0,0.5,100,max_plies,False
350,10349,black,0-1,1.0,1.0,60,checkmate,False
351,10350,white,1-0,1.0,1.0,13,checkmate,False
352,10351,black,0-1,1.0,1.0,78,checkmate,False
353,10352,white,1/2-1/2,0.0,0.5,100,max_plies,False
354,10353,black,1/2-1/2,0.0,0.5,100,max_plies,False
355,10354,white,1/2-1/2,0.0,0.5,100,max_plies,False
356,10355,black,1/2-1/2,0.0,0.5,100,max_plies,False
357,10356,white,1/2-1/2,0.0,0.5,100,max_plies,False
358,10357,black,1/2-1/2,0.0,0.5,94,threefold_repetition,False
359,10358,white,1/2-1/2,0.0,0.5,100,max_plies,False
360,10359,black,1/2-1/2,0.0,0.5,54,threefold_repetition,False
361,10360,white,1/2-1/2,0.0,0.5,100,max_plies,False
362,10361,black,0-1,1.0,1.0,50,checkmate,False
363,10362,white,1-0,1.0,1.0,49,checkmate,False
364,10363,black,0-1,1.0,1.0,50,checkmate,False
365,10364,white,1-0,1.0,1.0,19,checkmate,False
366,10365,black,0-1,1.0,1.0,48,checkmate,False
367,10366,white,1/2-1/2,0.0,0.5,100,max_plies,False
368,10367,black,0-1,1.0,1.0,14,checkmate,False
369,10368,white,1/2-1/2,0.0,0.5,100,max_plies,False
370,10369,black,1/2-1/2,0.0,0.5,65,threefold_repetition,False
371,10370,white,1-0,1.0,1.0,75,checkmate,False
372,10371,black,1/2-1/2,0.0,0.5,100,max_plies,False
373,10372,white,1-0,1.0,1.0,81,checkmate,False
374,10373,black,1/2-1/2,0.0,0.5,100,max_plies,False
375,10374,white,1-0,1.0,1.0,29,checkmate,False
376,10375,black,0-1,1.0,1.0,62,checkmate,False
377,10376,white,1/2-1/2,0.0,0.5,100,max_plies,False
378,10377,black,1/2-1/2,0.0,0.5,98,threefold_repetition,False
379,10378,white,1-0,1.0,1.0,61,checkmate,False
380,10379,black,1/2-1/2,0.0,0.5,100,max_plies,False
381,10380,white,1/2-1/2,0.0,0.5,100,max_plies,False
382,10381,black,1/2-1/2,0.0,0.5,100,max_plies,False
383,10382,white,1-0,1.0,1.0,65,checkmate,False
384,10383,black,0-1,1.0,1.0,42,checkmate,False
385,10384,white,1-0,1.0,1.0,7,checkmate,False
386,10385,black,0-1,1.0,1.0,38,checkmate,False
387,10386,white,1/2-1/2,0.0,0.5,100,max_plies,False
388,10387,black,0-1,1.0,1.0,22,checkmate,False
389,10388,white,1/2-1/2,0.0,0.5,100,max_plies,False
390,10389,black,1/2-1/2,0.0,0.5,100,max_plies,False
391,10390,white,1-0,1.0,1.0,17,checkmate,False
392,10391,black,0-1,1.0,1.0,48,checkmate,False
393,10392,white,1-0,1.0,1.0,77,checkmate,False
394,10393,black,0-1,1.0,1.0,62,checkmate,False
395,10394,white,1-0,1.0,1.0,93,checkmate,False
396,10395,black,0-1,1.0,1.0,78,checkmate,False
397,10396,white,1/2-1/2,0.0,0.5,100,max_plies,False
398,10397,black,1/2-1/2,0.0,0.5,100,max_plies,False
399,10398,white,1-0,1.0,1.0,25,checkmate,False
400,10399,black,0-1,1.0,1.0,48,checkmate,False
401,10400,white,1/2-1/2,0.0,0.5,100,max_plies,False
402,10401,black,1/2-1/2,0.0,0.5,100,max_plies,False
403,10402,white,1-0,1.0,1.0,19,checkmate,False
404,10403,black,0-1,1.0,1.0,80,checkmate,False
405,10404,white,1/2-1/2,0.0,0.5,100,max_plies,False
406,10405,black,0-1,1.0,1.0,70,checkmate,False
407,10406,white,1-0,1.0,1.0,77,checkmate,False
408,10407,black,0-1,1.0,1.0,26,checkmate,False
409,10408,white,1/2-1/2,0.0,0.5,100,max_plies,False
410,10409,black,0-1,1.0,1.0,98,checkmate,False
411,10410,white,1-0,1.0,1.0,59,checkmate,False
412,10411,black,1/2-1/2,0.0,0.5,41,threefold_repetition,False
413,10412,white,1-0,1.0,1.0,59,checkmate,False
414,10413,black,1/2-1/2,0.0,0.5,100,max_plies,False
415,10414,white,1-0,1.0,1.0,17,checkmate,False
416,10415,black,1/2-1/2,0.0,0.5,100,max_plies,False
417,10416,white,1-0,1.0,1.0,21,checkmate,False
418,10417,black,0-1,1.0,1.0,88,checkmate,False
419,10418,white,1/2-1/2,0.0,0.5,100,max_plies,False
420,10419,black,1/2-1/2,0.0,0.5,100,max_plies,False
421,10420,white,1-0,1.0,1.0,43,checkmate,False
422,10421,black,0-1,1.0,1.0,70,checkmate,False
423,10422,white,1/2-1/2,0.0,0.5,100,max_plies,False
424,10423,black,0-1,1.0,1.0,78,checkmate,False
425,10424,white,1/2-1/2,0.0,0.5,100,max_plies,False
426,10425,black,0-1,1.0,1.0,30,checkmate,False
427,10426,white,1/2-1/2,0.0,0.5,100,max_plies,False
428,10427,black,1/2-1/2,0.0,0.5,100,max_plies,False
429,10428,white,1-0,1.0,1.0,81,checkmate,False
430,10429,black,1/2-1/2,0.0,0.5,100,max_plies,False
431,10430,white,1/2-1/2,0.0,0.5,97,threefold_repetition,False
432,10431,black,0-1,1.0,1.0,78,checkmate,False
433,10432,white,1/2-1/2,0.0,0.5,33,threefold_repetition,False
434,10433,black,1/2-1/2,0.0,0.5,100,max_plies,False
435,10434,white,1-0,1.0,1.0,27,checkmate,False
436,10435,black,1/2-1/2,0.0,0.5,95,threefold_repetition,False
437,10436,white,1-0,1.0,1.0,55,checkmate,False
438,10437,black,0-1,1.0,1.0,90,checkmate,False
439,10438,white,1/2-1/2,0.0,0.5,69,threefold_repetition,False
440,10439,black,1/2-1/2,0.0,0.5,30,threefold_repetition,False
441,10440,white,1-0,1.0,1.0,97,checkmate,False
442,10441,black,1/2-1/2,0.0,0.5,46,threefold_repetition,False
443,10442,white,1/2-1/2,0.0,0.5,97,stalemate,False
444,10443,black,1/2-1/2,0.0,0.5,53,threefold_repetition,False
445,10444,white,1/2-1/2,0.0,0.5,62,threefold_repetition,False
446,10445,black,1/2-1/2,0.0,0.5,72,threefold_repetition,False
447,10446,white,1/2-1/2,0.0,0.5,100,max_plies,False
448,10447,black,0-1,1.0,1.0,94,checkmate,False
449,10448,white,1/2-1/2,0.0,0.5,98,threefold_repetition,False
450,10449,black,1/2-1/2,0.0,0.5,96,threefold_repetition,False
451,10450,white,1-0,1.0,1.0,29,checkmate,False
452,10451,black,0-1,1.0,1.0,60,checkmate,False
453,10452,white,1/2-1/2,0.0,0.5,100,max_plies,False
454,10453,black,1/2-1/2,0.0,0.5,38,threefold_repetition,False
455,10454,white,1-0,1.0,1.0,79,checkmate,False
456,10455,black,0-1,1.0,1.0,52,checkmate,False
457,10456,white,1/2-1/2,0.0,0.5,100,max_plies,False
