episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
124,50123,black,1/2-1/2,0.0,0.5,100,max_plies,False
125,50124,white,1-0,1.0,1.0,61,checkmate,False
126,50125,black,0-1,1.0,1.0,66,checkmate,False
127,50126,white,1-0,1.0,1.0,63,checkmate,False
128,50127,black,0-1,1.0,1.0,58,checkmate,False
129,50128,white,1/2-1/2,0.0,0.5,100,max_plies,False
130,50129,black,1/2-1/2,0.0,0.5,100,max_plies,False
131,50130,white,1/2-1/2,0.0,0.5,100,max_plies,False
132,50131,black,1/2-1/2,0.0,0.5,100,max_plies,False
133,50132,white,1/2-1/2,0.0,0.5,45,threefold_repetition,False
134,50133,black,1/2-1/2,0.0,0.5,54,threefold_repetition,False
135,50134,white,1/2-1/2,0.0,0.5,100,max_plies,False
136,50135,black,1/2-1/2,0.0,0.5,83,threefold_repetition,False
137,50136,white,1/2-1/2,0.0,0.5,100,max_plies,False
138,50137,black,0-1,1.0,1.0,82,checkmate,False
139,50138,white,1-0,1.0,1.0,75,checkmate,False
140,50139,black,1/2-1/2,0.0,0.5,57,threefold_repetition,False
141,50140,white,1-0,1.0,1.0,19,checkmate,False
142,50141,black,1/2-1/2,0.0,0.5,100,max_plies,False
143,50142,white,1/2-1/2,0.0,0.5,100,max_plies,False
144,50143,black,1/2-1/2,0.0,0.5,100,max_plies,False
145,50144,white,1/2-1/2,0.0,0.5,100,max_plies,False
146,50145,black,1/2-1/2,0.0,0.5,86,threefold_repetition,False
147,50146,white,1/2-1/2,0.0,0.5,100,max_plies,False
148,50147,black,1/2-1/2,0.0,0.5,100,max_plies,False
149,50148,white,1/2-1/2,0.0,0.5,100,max_plies,False
150,50149,black,1/2-1/2,0.0,0.5,100,max_plies,False
151,50150,white,1/2-1/2,0.0,0.5,45,threefold_repetition,False
152,50151,black,0-1,1.0,1.0,78,checkmate,False
153,50152,white,1/2-1/2,0.0,0.5,90,threefold_repetition,False
154,50153,black,1/2-1/2,0.0,0.5,53,threefold_repetition,False
155,50154,white,1/2-1/2,0.0,0.5,91,threefold_repetition,False
156,50155,black,1/2-1/2,0.0,0.5,51,threefold_repetition,False
157,50156,white,1-0,1.0,1.0,19,checkmate,False
158,50157,black,1/2-1/2,0.0,0.5,100,max_plies,False
159,50158,white,1/2-1/2,0.0,0.5,100,max_plies,False
160,50159,black,1/2-1/2,0.0,0.5,94,stalemate,False
161,50160,white,1/2-1/2,0.0,0.5,100,max_plies,False
162,50161,black,0-1,1.0,1.0,72,checkmate,False
163,50162,white,1/2-1/2,0.0,0.5,100,max_plies,False
164,50163,black,0-1,1.0,1.0,32,checkmate,False
165,50164,white,1/2-1/2,0.0,0.5,100,max_plies,False
166,50165,black,1/2-1/2,0.0,0.5,100,max_plies,False
167,50166,white,1-0,1.0,1.0,99,checkmate,False
168,50167,black,1/2-1/2,0.0,0.5,50,threefold_repetition,False
169,50168,white,1-0,1.0,1.0,63,checkmate,False
170,50169,black,1/2-1/2,0.0,0.5,100,max_plies,False
171,50170,white,1/2-1/2,0.0,0.5,93,threefold_repetition,False
172,50171,black,1/2-1/2,0.0,0.5,75,threefold_repetition,False
173,50172,white,0-1,-1.0,0.0,60,checkmate,False
174,50173,black,0-1,1.0,1.0,72,checkmate,False
175,50174,white,1/2-1/2,0.0,0.5,100,max_plies,False
176,50175,black,1/2-1/2,0.0,0.5,100,max_plies,False
177,50176,white,1/2-1/2,0.0,0.5,35,threefold_repetition,False
178,50177,black,0-1,1.0,1.0,12,checkmate,False
179,50178,white,1-0,1.0,1.0,75,checkmate,False
180,50179,black,0-1,1.0,1.0,32,checkmate,False
181,50180,white,1-0,1.0,1.0,19,checkmate,False
182,50181,black,1/2-1/2,0.0,0.5,100,max_plies,False
183,50182,white,1-0,1.0,1.0,33,checkmate,False
184,50183,black,0-1,1.0,1.0,14,checkmate,False
185,50184,white,1-0,1.0,1.0,97,checkmate,False
186,50185,black,1/2-1/2,0.0,0.5,85,threefold_repetition,False
187,50186,white,1-0,1.0,1.0,61,checkmate,False
188,50187,black,1/2-1/2,0.0,0.5,100,max_plies,False
189,50188,white,1-0,1.0,1.0,13,checkmate,False
190,50189,black,1/2-1/2,0.0,0.5,100,max_plies,False
191,50190,white,1-0,1.0,1.0,23,checkmate,False
192,50191,black,0-1,1.0,1.0,62,checkmate,False
193,50192,white,1-0,1.0,1.0,89,checkmate,False
194,50193,black,0-1,1.0,1.0,84,checkmate,False
195,50194,white,1/2-1/2,0.0,0.5,89,threefold_repetition,False
196,50195,black,1-0,-1.0,0.0,21,checkmate,False
197,50196,white,1/2-1/2,0.0,0.5,100,max_plies,False
198,50197,black,1/2-1/2,0.0,0.5,100,max_plies,False
199,50198,white,1/2-1/2,0.0,0.5,100,max_plies,False
200,50199,black,0-1,1.0,1.0,32,checkmate,False
201,50200,white,1/2-1/2,0.0,0.5,100,max_plies,False
202,50201,black,1/2-1/2,0.0,0.5,27,threefold_repetition,False
203,50202,white,1/2-1/2,0.0,0.5,24,threefold_repetition,False
204,50203,black,0-1,1.0,1.0,78,checkmate,False
205,50204,white,1/2-1/2,0.0,0.5,89,threefold_repetition,False
206,50205,black,0-1,1.0,1.0,14,checkmate,False
207,50206,white,1/2-1/2,0.0,0.5,39,threefold_repetition,False
208,50207,black,0-1,1.0,1.0,34,checkmate,False
209,50208,white,1-0,1.0,1.0,17,checkmate,False
210,50209,black,1/2-1/2,0.0,0.5,100,max_plies,False
211,50210,white,1/2-1/2,0.0,0.5,85,threefold_repetition,False
212,50211,black,0-1,1.0,1.0,68,checkmate,False
213,50212,white,1/2-1/2,0.0,0.5,100,max_plies,False
214,50213,black,0-1,1.0,1.0,90,checkmate,False
215,50214,white,1/2-1/2,0.0,0.5,35,threefold_repetition,False
216,50215,black,1/2-1/2,0.0,0.5,100,max_plies,False
217,50216,white,1-0,1.0,1.0,51,checkmate,False
218,50217,black,1/2-1/2,0.0,0.5,100,max_plies,False
219,50218,white,1/2-1/2,0.0,0.5,100,max_plies,False
220,50219,black,0-1,1.0,1.0,74,checkmate,False
221,50220,white,1/2-1/2,0.0,0.5,69,threefold_repetition,False
222,50221,black,1/2-1/2,0.0,0.5,100,max_plies,False
223,50222,white,1/2-1/2,0.0,0.5,72,threefold_repetition,False
224,50223,black,1-0,-1.0,0.0,23,checkmate,False
225,50224,white,1-0,1.0,1.0,27,checkmate,False
226,50225,black,1/2-1/2,0.0,0.5,68,threefold_repetition,False
227,50226,white,1/2-1/2,0.0,0.5,100,max_plies,False
228,50227,black,1/2-1/2,0.0,0.5,100,max_plies,False
229,50228,white,1-0,1.0,1.0,69,checkmate,False
230,50229,black,0-1,1.0,1.0,50,checkmate,False
231,50230,white,1-0,1.0,1.0,13,checkmate,False
232,50231,black,1/2-1/2,0.0,0.5,100,max_plies,False
233,50232,white,1/2-1/2,0.0,0.5,100,max_plies,False
234,50233,black,1/2-1/2,0.0,0.5,100,threefold_repetition,False
235,50234,white,1/2-1/2,0.0,0.5,100,max_plies,False
236,50235,black,1/2-1/2,0.0,0.5,100,max_plies,False
237,50236,white,1/2-1/2,0.0,0.5,50,threefold_repetition,False
238,50237,black,1/2-1/2,0.0,0.5,100,max_plies,False
239,50238,white,1-0,1.0,1.0,81,checkmate,False
240,50239,black,1/2-1/2,0.0,0.5,67,threefold_repetition,False
241,50240,white,1/2-1/2,0.0,0.5,85,threefold_repetition,False
242,50241,black,1/2-1/2,0.0,0.5,82,threefold_repetition,False
243,50242,white,1/2-1/2,0.0,0.5,100,max_plies,False
244,50243,black,0-1,1.0,1.0,24,checkmate,False
245,50244,white,1-0,1.0,1.0,25,checkmate,False
246,50245,black,0-1,1.0,1.0,14,checkmate,False
247,50246,white,1/2-1/2,0.0,0.5,100,max_plies,False
248,50247,black,1/2-1/2,0.0,0.5,97,threefold_repetition,False
249,50248,white,1-0,1.0,1.0,29,checkmate,False
250,50249,black,1/2-1/2,0.0,0.5,76,threefold_repetition,False
251,50250,white,1/2-1/2,0.0,0.5,100,max_plies,False
252,50251,black,1/2-1/2,0.0,0.5,100,max_plies,False
253,50252,white,1-0,1.0,1.0,71,checkmate,False
254,50253,black,0-1,1.0,1.0,62,checkmate,False
255,50254,white,1/2-1/2,0.0,0.5,100,max_plies,False
256,50255,black,0-1,1.0,1.0,70,checkmate,False
257,50256,white,1/2-1/2,0.0,0.5,100,max_plies,False
258,50257,black,1/2-1/2,0.0,0.5,100,max_plies,False
259,50258,white,1/2-1/2,0.0,0.5,100,max_plies,False
260,50259,black,0-1,1.0,1.0,18,checkmate,False
261,50260,white,1/2-1/2,0.0,0.5,83,threefold_repetition,False
262,50261,black,1/2-1/2,0.0,0.5,47,threefold_repetition,False
263,50262,white,1/2-1/2,0.0,0.5,100,max_plies,False
264,50263,black,1/2-1/2,0.0,0.5,100,max_plies,False
265,50264,white,1/2-1/2,0.0,0.5,97,stalemate,False
266,50265,black,1/2-1/2,0.0,0.5,57,threefold_repetition,False
267,50266,white,1/2-1/2,0.0,0.5,100,max_plies,False
268,50267,black,1/2-1/2,0.0,0.5,97,threefold_repetition,False
269,50268,white,1/2-1/2,0.0,0.5,100,max_plies,False
270,50269,black,1/2-1/2,0.0,0.5,100,max_plies,False
271,50270,white,1/2-1/2,0.0,0.5,45,threefold_repetition,False
272,50271,black,0-1,1.0,1.0,32,checkmate,False
273,50272,white,1-0,1.0,1.0,73,checkmate,False
274,50273,black,0-1,1.0,1.0,26,checkmate,False
275,50274,white,1/2-1/2,0.0,0.5,100,max_plies,False
276,50275,black,1/2-1/2,0.0,0.5,100,max_plies,False
277,50276,white,1/2-1/2,0.0,0.5,74,threefold_repetition,False
278,50277,black,1/2-1/2,0.0,0.5,93,threefold_repetition,False
279,50278,white,1/2-1/2,0.0,0.5,100,max_plies,False
280,50279,black,1/2-1/2,0.0,0.5,100,max_plies,False
281,50280,white,1/2-1/2,0.0,0.5,100,max_plies,False
282,50281,black,1/2-1/2,0.0,0.5,94,threefold_repetition,False
283,50282,white,1/2-1/2,0.0,0.5,100,max_plies,False
284,50283,black,0-1,1.0,1.0,30,checkmate,False
285,50284,white,1/2-1/2,0.0,0.5,100,max_plies,False
286,50285,black,1/2-1/2,0.0,0.5,100,max_plies,False
287,50286,white,1/2-1/2,0.0,0.5,100,max_plies,False
288,50287,black,1/2-1/2,0.0,0.5,100,max_plies,False
289,50288,white,1-0,1.0,1.0,55,checkmate,False
290,50289,black,1/2-1/2,0.0,0.5,100,max_plies,False
291,50290,white,1/2-1/2,0.0,0.5,100,max_plies,False
292,50291,black,0-1,1.0,1.0,56,checkmate,False
293,50292,white,1/2-1/2,0.0,0.5,100,max_plies,False
294,50293,black,1/2-1/2,0.0,0.5,100,max_plies,False
295,50294,white,1/2-1/2,0.0,0.5,100,max_plies,False
296,50295,black,1/2-1/2,0.0,0.5,87,threefold_repetition,False
297,50296,white,1/2-1/2,0.0,0.5,100,max_plies,False
298,50297,black,1/2-1/2,0.0,0.5,100,max_plies,False
299,50298,white,1/2-1/2,0.0,0.5,100,max_plies,False
300,50299,black,1/2-1/2,0.0,0.5,100,max_plies,False
301,50300,white,1-0,1.0,1.0,23,checkmate,False
302,50301,black,1/2-1/2,0.0,0.5,100,max_plies,False
303,50302,white,1/2-1/2,0.0,0.5,100,max_plies,False
304,50303,black,1/2-1/2,0.0,0.5,100,max_plies,False
305,50304,white,1/2-1/2,0.0,0.5,100,max_plies,False
306,50305,black,0-1,1.0,1.0,30,checkmate,False
307,50306,white,1-0,1.0,1.0,25,checkmate,False
308,50307,black,0-1,1.0,1.0,74,checkmate,False
309,50308,white,1-0,1.0,1.0,61,checkmate,False
310,50309,black,1/2-1/2,0.0,0.5,100,threefold_repetition,False
311,50310,white,1/2-1/2,0.0,0.5,60,threefold_repetition,False
312,50311,black,1/2-1/2,0.0,0.5,100,max_plies,False
313,50312,white,1-0,1.0,1.0,63,checkmate,False
314,50313,black,0-1,1.0,1.0,88,checkmate,False
315,50314,white,1-0,1.0,1.0,91,checkmate,False
316,50315,black,1/2-1/2,0.0,0.5,100,max_plies,False
317,50316,white,1/2-1/2,0.0,0.5,89,threefold_repetition,False
318,50317,black,1/2-1/2,0.0,0.5,100,max_plies,False
319,50318,white,1/2-1/2,0.0,0.5,100,max_plies,False
320,50319,black,0-1,1.0,1.0,76,checkmate,False
321,50320,white,1-0,1.0,1.0,51,checkmate,False
322,50321,black,0-1,1.0,1.0,66,checkmate,False
323,50322,white,1/2-1/2,0.0,0.5,100,max_plies,False
324,50323,black,1/2-1/2,0.0,0.5,100,max_plies,False
325,50324,white,1-0,1.0,1.0,59,checkmate,False
326,50325,black,1/2-1/2,0.0,0.5,100,max_plies,False
327,50326,white,1/2-1/2,0.0,0.5,100,max_plies,False
328,50327,black,0-1,1.0,1.0,38,checkmate,False
329,50328,white,1-0,1.0,1.0,35,checkmate,False
330,50329,black,1/2-1/2,0.0,0.5,100,max_plies,False
331,50330,white,1/2-1/2,0.0,0.5,100,max_plies,False
332,50331,black,1/2-1/2,0.0,0.5,100,max_plies,False
333,50332,white,1/2-1/2,0.0,0.5,81,threefold_repetition,False
334,50333,black,1/2-1/2,0.0,0.5,100,max_plies,False
335,50334,white,1-0,1.0,1.0,63,checkmate,False
336,50335,black,1/2-1/2,0.0,0.5,100,max_plies,False
337,50336,white,1/2-1/2,0.0,0.5,63,stalemate,False
338,50337,black,0-1,1.0,1.0,88,checkmate,False
339,50338,white,1/2-1/2,0.0,0.5,100,max_plies,False
340,50339,black,0-1,1.0,1.0,74,checkmate,False
341,50340,white,1-0,1.0,1.0,73,checkmate,False
342,50341,black,1/2-1/2,0.0,0.5,100,max_plies,False
343,50342,white,1/2-1/2,0.0,0.5,100,max_plies,False
344,50343,black,1/2-1/2,0.0,0.5,100,max_plies,False
345,50344,white,1-0,1.0,1.0,65,checkmate,False
346,50345,black,0-1,1.0,1.0,52,checkmate,False
347,50346,white,1-0,1.0,1.0,41,checkmate,False
348,50347,black,1/2-1/2,0.0,0.5,47,threefold_repetition,False
349,50348,white,1-0,1.0,1.0,83,checkmate,False
350,50349,black,1/2-1/2,0.0,0.5,100,max_plies,False
351,50350,white,1-0,1.0,1.0,91,checkmate,False
352,50351,black,0-1,1.0,1.0,66,checkmate,False
353,50352,white,1/2-1/2,0.0,0.5,100,max_plies,False
354,50353,black,1/2-1/2,0.0,0.5,100,max_plies,False
355,50354,white,1-0,1.0,1.0,29,checkmate,False
356,50355,black,1/2-1/2,0.0,0.5,100,max_plies,False
357,50356,white,1/2-1/2,0.0,0.5,100,max_plies,False
358,50357,black,1/2-1/2,0.0,0.5,100,max_plies,False
359,50358,white,1/2-1/2,0.0,0.5,100,max_plies,False
360,50359,black,1/2-1/2,0.0,0.5,100,max_plies,False
361,50360,white,1-0,1.0,1.0,91,checkmate,False
362,50361,black,1/2-1/2,0.0,0.5,100,max_plies,False
363,50362,white,1/2-1/2,0.0,0.5,92,threefold_repetition,False
364,50363,black,1/2-1/2,0.0,0.5,100,max_plies,False
365,50364,white,1/2-1/2,0.0,0.5,100,max_plies,False
366,50365,black,0-1,1.0,1.0,98,checkmate,False
367,50366,white,1/2-1/2,0.0,0.5,100,max_plies,False
368,50367,black,1-0,-1.0,0.0,59,checkmate,False
369,50368,white,1-0,1.0,1.0,97,checkmate,False
370,50369,black,0-1,1.0,1.0,66,checkmate,False
371,50370,white,1/2-1/2,0.0,0.5,100,max_plies,False
372,50371,black,0-1,1.0,1.0,100,checkmate,False
373,50372,white,1-0,1.0,1.0,39,checkmate,False
374,50373,black,1/2-1/2,0.0,0.5,100,max_plies,False
375,50374,white,1/2-1/2,0.0,0.5,30,threefold_repetition,False
376,50375,black,1/2-1/2,0.0,0.5,100,max_plies,False
377,50376,white,1/2-1/2,0.0,0.5,100,max_plies,False
378,50377,black,1/2-1/2,0.0,0.5,100,max_plies,False
379,50378,white,1-0,1.0,1.0,21,checkmate,False
380,50379,black,1/2-1/2,0.0,0.5,97,threefold_repetition,False
381,50380,white,1/2-1/2,0.0,0.5,48,threefold_repetition,False
382,50381,black,1/2-1/2,0.0,0.5,100,max_plies,False
383,50382,white,1-0,1.0,1.0,89,checkmate,False
384,50383,black,0-1,1.0,1.0,98,checkmate,False
385,50384,white,1/2-1/2,0.0,0.5,56,threefold_repetition,False
386,50385,black,0-1,1.0,1.0,16,checkmate,False
387,50386,white,1-0,1.0,1.0,67,checkmate,False
388,50387,black,1/2-1/2,0.0,0.5,100,max_plies,False
389,50388,white,1/2-1/2,0.0,0.5,100,max_plies,False
390,50389,black,0-1,1.0,1.0,24,checkmate,False
391,50390,white,1/2-1/2,0.0,0.5,99,threefold_repetition,False
392,50391,black,0-1,1.0,1.0,96,checkmate,False
393,50392,white,1/2-1/2,0.0,0.5,100,max_plies,False
394,50393,black,0-1,1.0,1.0,66,checkmate,False
395,50394,white,1/2-1/2,0.0,0.5,78,threefold_repetition,False
396,50395,black,1/2-1/2,0.0,0.5,100,max_plies,False
397,50396,white,1/2-1/2,0.0,0.5,100,max_plies,False
398,50397,black,0-1,1.0,1.0,44,checkmate,False
399,50398,white,1/2-1/2,0.0,0.5,100,max_plies,False
400,50399,black,0-1,1.0,1.0,66,checkmate,False
401,50400,white,1-0,1.0,1.0,31,checkmate,False
402,50401,black,1/2-1/2,0.0,0.5,100,max_plies,False
403,50402,white,1/2-1/2,0.0,0.5,100,max_plies,False
404,50403,black,1/2-1/2,0.0,0.5,98,threefold_repetition,False
405,50404,white,1/2-1/2,0.0,0.5,100,max_plies,False
406,50405,black,1/2-1/2,0.0,0.5,100,max_plies,False
407,50406,white,1/2-1/2,0.0,0.5,100,max_plies,False
408,50407,black,1/2-1/2,0.0,0.5,43,threefold_repetition,False
409,50408,white,1/2-1/2,0.0,0.5,100,max_plies,False
410,50409,black,0-1,1.0,1.0,72,checkmate,False
411,50410,white,1/2-1/2,0.0,0.5,100,max_plies,False
412,50411,black,1/2-1/2,0.0,0.5,100,max_plies,False
413,50412,white,1/2-1/2,0.0,0.5,100,max_plies,False
414,50413,black,0-1,1.0,1.0,50,checkmate,False
415,50414,white,1/2-1/2,0.0,0.5,100,max_plies,False
416,50415,black,0-1,1.0,1.0,94,checkmate,False
417,50416,white,1-0,1.0,1.0,45,checkmate,False
418,50417,black,1/2-1/2,0.0,0.5,100,max_plies,False
419,50418,white,1-0,1.0,1.0,95,checkmate,False
420,50419,black,0-1,1.0,1.0,20,checkmate,False
421,50420,white,1-0,1.0,1.0,51,checkmate,False
422,50421,black,1/2-1/2,0.0,0.5,93,threefold_repetition,False
423,50422,white,1/2-1/2,0.0,0.5,100,max_plies,False
424,50423,black,1/2-1/2,0.0,0.5,100,max_plies,False
425,50424,white,1/2-1/2,0.0,0.5,100,max_plies,False
426,50425,black,1/2-1/2,0.0,0.5,65,threefold_repetition,False
427,50426,white,1/2-1/2,0.0,0.5,98,threefold_repetition,False
428,50427,black,0-1,1.0,1.0,88,checkmate,False
429,50428,white,1/2-1/2,0.0,0.5,100,max_plies,False
430,50429,black,1/2-1/2,0.0,0.5,100,max_plies,False
431,50430,white,1-0,1.0,1.0,17,checkmate,False
432,50431,black,1/2-1/2,0.0,0.5,100,max_plies,False
433,50432,white,1-0,1.0,1.0,37,checkmate,False
434,50433,black,1/2-1/2,0.0,0.5,100,max_plies,False
435,50434,white,1-0,1.0,1.0,83,checkmate,False
436,50435,black,1/2-1/2,0.0,0.5,100,max_plies,False
437,50436,white,1-0,1.0,1.0,49,checkmate,False
438,50437,black,0-1,1.0,1.0,88,checkmate,False
439,50438,white,1/2-1/2,0.0,0.5,92,threefold_repetition,False
440,50439,black,1/2-1/2,0.0,0.5,91,threefold_repetition,False
441,50440,white,1/2-1/2,0.0,0.5,100,max_plies,False
442,50441,black,1/2-1/2,0.0,0.5,100,max_plies,False
443,50442,white,1/2-1/2,0.0,0.5,100,max_plies,False
444,50443,black,1/2-1/2,0.0,0.5,100,max_plies,False
445,50444,white,1-0,1.0,1.0,33,checkmate,False
446,50445,black,1/2-1/2,0.0,0.5,100,max_plies,False
447,50446,white,1/2-1/2,0.0,0.5,100,max_plies,False
