episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
135,60134,white,1/2-1/2,0.0,0.5,65,threefold_repetition,False
136,60135,black,0-1,1.0,1.0,40,checkmate,False
137,60136,white,1/2-1/2,0.0,0.5,87,threefold_repetition,False
138,60137,black,1/2-1/2,0.0,0.5,100,max_plies,False
139,60138,white,1/2-1/2,0.0,0.5,100,max_plies,False
140,60139,black,1/2-1/2,0.0,0.5,100,max_plies,False
141,60140,white,1/2-1/2,0.0,0.5,55,threefold_repetition,False
142,60141,black,1/2-1/2,0.0,0.5,100,max_plies,False
143,60142,white,1/2-1/2,0.0,0.5,100,max_plies,False
144,60143,black,0-1,1.0,1.0,94,checkmate,False
145,60144,white,1-0,1.0,1.0,77,checkmate,False
146,60145,black,1/2-1/2,0.0,0.5,55,threefold_repetition,False
147,60146,white,1-0,1.0,1.0,15,checkmate,False
148,60147,black,0-1,1.0,1.0,18,checkmate,False
149,60148,white,1-0,1.0,1.0,87,checkmate,False
150,60149,black,1/2-1/2,0.0,0.5,100,max_plies,False
151,60150,white,1/2-1/2,0.0,0.5,100,max_plies,False
152,60151,black,1/2-1/2,0.0,0.5,100,max_plies,False
153,60152,white,1/2-1/2,0.0,0.5,62,threefold_repetition,False
154,60153,black,0-1,1.0,1.0,28,checkmate,False
155,60154,white,1/2-1/2,0.0,0.5,100,max_plies,False
156,60155,black,1/2-1/2,0.0,0.5,100,max_plies,False
157,60156,white,1/2-1/2,0.0,0.5,100,max_plies,False
158,60157,black,1/2-1/2,0.0,0.5,100,max_plies,False
159,60158,white,1-0,1.0,1.0,17,checkmate,False
160,60159,black,1/2-1/2,0.0,0.5,100,max_plies,False
161,60160,white,1-0,1.0,1.0,31,checkmate,False
162,60161,black,1/2-1/2,0.0,0.5,100,max_plies,False
163,60162,white,1/2-1/2,0.0,0.5,100,max_plies,False
164,60163,black,0-1,1.0,1.0,46,checkmate,False
165,60164,white,1/2-1/2,0.0,0.5,100,max_plies,False
166,60165,black,0-1,1.0,1.0,54,checkmate,False
167,60166,white,1/2-1/2,0.0,0.5,100,max_plies,False
168,60167,black,1/2-1/2,0.0,0.5,51,threefold_repetition,False
169,60168,white,1/2-1/2,0.0,0.5,100,max_plies,False
170,60169,black,0-1,1.0,1.0,46,checkmate,False
171,60170,white,1/2-1/2,0.0,0.5,100,max_plies,False
172,60171,black,1/2-1/2,0.0,0.5,100,max_plies,False
173,60172,white,1-0,1.0,1.0,35,checkmate,False
174,60173,black,1/2-1/2,0.0,0.5,100,max_plies,False
175,60174,white,1/2-1/2,0.0,0.5,57,threefold_repetition,False
176,60175,black,1/2-1/2,0.0,0.5,91,threefold_repetition,False
177,60176,white,1/2-1/2,0.0,0.5,100,max_plies,False
178,60177,black,1/2-1/2,0.0,0.5,51,threefold_repetition,False
179,60178,white,1/2-1/2,0.0,0.5,100,max_plies,False
180,60179,black,0-1,1.0,1.0,20,checkmate,False
181,60180,white,1-0,1.0,1.0,59,checkmate,False
182,60181,black,1/2-1/2,0.0,0.5,70,threefold_repetition,False
183,60182,white,1-0,1.0,1.0,43,checkmate,False
184,60183,black,0-1,1.0,1.0,84,checkmate,False
185,60184,white,1/2-1/2,0.0,0.5,100,max_plies,False
186,60185,black,1/2-1/2,0.0,0.5,100,max_plies,False
187,60186,white,1/2-1/2,0.0,0.5,100,max_plies,False
188,60187,black,0-1,1.0,1.0,70,checkmate,False
189,60188,white,1/2-1/2,0.0,0.5,100,max_plies,False
190,60189,black,1/2-1/2,0.0,0.5,100,max_plies,False
191,60190,white,1-0,1.0,1.0,61,checkmate,False
192,60191,black,1/2-1/2,0.0,0.5,50,threefold_repetition,False
193,60192,white,1/2-1/2,0.0,0.5,100,max_plies,False
194,60193,black,0-1,1.0,1.0,80,checkmate,False
195,60194,white,1/2-1/2,0.0,0.5,96,threefold_repetition,False
196,60195,black,0-1,1.0,1.0,34,checkmate,False
197,60196,white,1/2-1/2,0.0,0.5,100,max_plies,False
198,60197,black,1/2-1/2,0.0,0.5,31,threefold_repetition,False
199,60198,white,1/2-1/2,0.0,0.5,100,threefold_repetition,False
200,60199,black,1/2-1/2,0.0,0.5,85,threefold_repetition,False
201,60200,white,1-0,1.0,1.0,23,checkmate,False
202,60201,black,0-1,1.0,1.0,30,checkmate,False
203,60202,white,1/2-1/2,0.0,0.5,74,threefold_repetition,False
204,60203,black,0-1,1.0,1.0,14,checkmate,False
205,60204,white,1/2-1/2,0.0,0.5,100,max_plies,False
206,60205,black,0-1,1.0,1.0,50,checkmate,False
207,60206,white,1/2-1/2,0.0,0.5,100,max_plies,False
208,60207,black,1/2-1/2,0.0,0.5,67,threefold_repetition,False
209,60208,white,1-0,1.0,1.0,15,checkmate,False
210,60209,black,1/2-1/2,0.0,0.5,100,max_plies,False
211,60210,white,1-0,1.0,1.0,81,checkmate,False
212,60211,black,0-1,1.0,1.0,42,checkmate,False
213,60212,white,1-0,1.0,1.0,21,checkmate,False
214,60213,black,1/2-1/2,0.0,0.5,100,max_plies,False
215,60214,white,1/2-1/2,0.0,0.5,100,max_plies,False
216,60215,black,0-1,1.0,1.0,76,checkmate,False
217,60216,white,1/2-1/2,0.0,0.5,100,max_plies,False
218,60217,black,1/2-1/2,0.0,0.5,96,threefold_repetition,False
219,60218,white,1/2-1/2,0.0,0.5,100,max_plies,False
220,60219,black,0-1,1.0,1.0,12,checkmate,False
221,60220,white,1-0,1.0,1.0,77,checkmate,False
222,60221,black,1/2-1/2,0.0,0.5,100,max_plies,False
223,60222,white,1/2-1/2,0.0,0.5,100,max_plies,False
224,60223,black,1/2-1/2,0.0,0.5,100,max_plies,False
225,60224,white,1/2-1/2,0.0,0.5,85,threefold_repetition,False
226,60225,black,1/2-1/2,0.0,0.5,72,threefold_repetition,False
227,60226,white,1/2-1/2,0.0,0.5,100,max_plies,False
228,60227,black,1/2-1/2,0.0,0.5,100,max_plies,False
229,60228,white,1/2-1/2,0.0,0.5,100,max_plies,False
230,60229,black,1/2-1/2,0.0,0.5,100,max_plies,False
231,60230,white,1-0,1.0,1.0,85,checkmate,False
232,60231,black,0-1,1.0,1.0,60,checkmate,False
233,60232,white,1/2-1/2,0.0,0.5,100,max_plies,False
234,60233,black,1/2-1/2,0.0,0.5,100,max_plies,False
235,60234,white,1-0,1.0,1.0,23,checkmate,False
236,60235,black,1/2-1/2,0.0,0.5,100,max_plies,False
237,60236,white,1/2-1/2,0.0,0.5,100,threefold_repetition,False
238,60237,black,0-1,1.0,1.0,90,checkmate,False
239,60238,white,1-0,1.0,1.0,69,checkmate,False
240,60239,black,0-1,1.0,1.0,86,checkmate,False
241,60240,white,1-0,1.0,1.0,37,checkmate,False
242,60241,black,1/2-1/2,0.0,0.5,95,threefold_repetition,False
243,60242,white,0-1,-1.0,0.0,46,checkmate,False
244,60243,black,1/2-1/2,0.0,0.5,100,max_plies,False
245,60244,white,1/2-1/2,0.0,0.5,100,max_plies,False
246,60245,black,0-1,1.0,1.0,64,checkmate,False
247,60246,white,1-0,1.0,1.0,99,checkmate,False
248,60247,black,1/2-1/2,0.0,0.5,66,threefold_repetition,False
249,60248,white,1/2-1/2,0.0,0.5,100,max_plies,False
250,60249,black,1/2-1/2,0.0,0.5,100,max_plies,False
251,60250,white,1-0,1.0,1.0,99,checkmate,False
252,60251,black,1/2-1/2,0.0,0.5,80,threefold_repetition,False
253,60252,white,1/2-1/2,0.0,0.5,100,max_plies,False
254,60253,black,0-1,1.0,1.0,30,checkmate,False
255,60254,white,1/2-1/2,0.0,0.5,100,max_plies,False
256,60255,black,1/2-1/2,0.0,0.5,98,threefold_repetition,False
257,60256,white,1-0,1.0,1.0,17,checkmate,False
258,60257,black,0-1,1.0,1.0,82,checkmate,False
259,60258,white,1-0,1.0,1.0,41,checkmate,False
260,60259,black,1/2-1/2,0.0,0.5,35,threefold_repetition,False
261,60260,white,1/2-1/2,0.0,0.5,55,threefold_repetition,False
262,60261,black,1/2-1/2,0.0,0.5,100,max_plies,False
263,60262,white,1/2-1/2,0.0,0.5,65,threefold_repetition,False
264,60263,black,1/2-1/2,0.0,0.5,100,max_plies,False
265,60264,white,1/2-1/2,0.0,0.5,66,threefold_repetition,False
266,60265,black,0-1,1.0,1.0,26,checkmate,False
267,60266,white,1/2-1/2,0.0,0.5,100,max_plies,False
268,60267,black,1/2-1/2,0.0,0.5,100,max_plies,False
269,60268,white,1/2-1/2,0.0,0.5,46,threefold_repetition,False
270,60269,black,1/2-1/2,0.0,0.5,100,max_plies,False
271,60270,white,1/2-1/2,0.0,0.5,100,max_plies,False
272,60271,black,1/2-1/2,0.0,0.5,100,max_plies,False
273,60272,white,1/2-1/2,0.0,0.5,47,threefold_repetition,False
274,60273,black,1/2-1/2,0.0,0.5,73,threefold_repetition,False
275,60274,white,1/2-1/2,0.0,0.5,100,max_plies,False
276,60275,black,0-1,1.0,1.0,8,checkmate,False
277,60276,white,1-0,1.0,1.0,59,checkmate,False
278,60277,black,0-1,1.0,1.0,92,checkmate,False
279,60278,white,1/2-1/2,0.0,0.5,100,max_plies,False
280,60279,black,1/2-1/2,0.0,0.5,78,threefold_repetition,False
281,60280,white,1-0,1.0,1.0,61,checkmate,False
282,60281,black,0-1,1.0,1.0,64,checkmate,False
283,60282,white,1/2-1/2,0.0,0.5,76,threefold_repetition,False
284,60283,black,1/2-1/2,0.0,0.5,100,max_plies,False
285,60284,white,1/2-1/2,0.0,0.5,100,max_plies,False
286,60285,black,1/2-1/2,0.0,0.5,100,max_plies,False
287,60286,white,1/2-1/2,0.0,0.5,92,threefold_repetition,False
288,60287,black,1/2-1/2,0.0,0.5,100,max_plies,False
289,60288,white,1-0,1.0,1.0,69,checkmate,False
290,60289,black,0-1,1.0,1.0,22,checkmate,False
291,60290,white,1/2-1/2,0.0,0.5,100,max_plies,False
292,60291,black,0-1,1.0,1.0,38,checkmate,False
293,60292,white,1/2-1/2,0.0,0.5,100,max_plies,False
294,60293,black,1/2-1/2,0.0,0.5,58,threefold_repetition,False
295,60294,white,1-0,1.0,1.0,33,checkmate,False
296,60295,black,1/2-1/2,0.0,0.5,100,max_plies,False
297,60296,white,1/2-1/2,0.0,0.5,96,threefold_repetition,False
298,60297,black,1/2-1/2,0.0,0.5,83,threefold_repetition,False
299,60298,white,1/2-1/2,0.0,0.5,100,max_plies,False
300,60299,black,1/2-1/2,0.0,0.5,85,threefold_repetition,False
301,60300,white,1-0,1.0,1.0,69,checkmate,False
302,60301,black,1/2-1/2,0.0,0.5,100,max_plies,False
303,60302,white,1-0,1.0,1.0,73,checkmate,False
304,60303,black,0-1,1.0,1.0,34,checkmate,False
305,60304,white,1-0,1.0,1.0,67,checkmate,False
306,60305,black,0-1,1.0,1.0,44,checkmate,False
307,60306,white,1/2-1/2,0.0,0.5,100,max_plies,False
308,60307,black,0-1,1.0,1.0,54,checkmate,False
309,60308,white,1/2-1/2,0.0,0.5,100,max_plies,False
310,60309,black,1/2-1/2,0.0,0.5,100,max_plies,False
311,60310,white,1-0,1.0,1.0,41,checkmate,False
312,60311,black,0-1,1.0,1.0,96,checkmate,False
313,60312,white,1/2-1/2,0.0,0.5,100,max_plies,False
314,60313,black,1/2-1/2,0.0,0.5,100,max_plies,False
315,60314,white,1-0,1.0,1.0,27,checkmate,False
316,60315,black,1/2-1/2,0.0,0.5,100,max_plies,False
317,60316,white,1/2-1/2,0.0,0.5,100,max_plies,False
318,60317,black,1/2-1/2,0.0,0.5,87,threefold_repetition,False
319,60318,white,1/2-1/2,0.0,0.5,100,max_plies,False
320,60319,black,0-1,1.0,1.0,38,checkmate,False
321,60320,white,1/2-1/2,0.0,0.5,100,max_plies,False
322,60321,black,1/2-1/2,0.0,0.5,100,max_plies,False
323,60322,white,1/2-1/2,0.0,0.5,100,max_plies,False
324,60323,black,0-1,1.0,1.0,56,checkmate,False
325,60324,white,1/2-1/2,0.0,0.5,100,max_plies,False
326,60325,black,0-1,1.0,1.0,66,checkmate,False
327,60326,white,1/2-1/2,0.0,0.5,72,threefold_repetition,False
328,60327,black,1/2-1/2,0.0,0.5,100,max_plies,False
329,60328,white,1-0,1.0,1.0,11,checkmate,False
330,60329,black,1/2-1/2,0.0,0.5,100,max_plies,False
331,60330,white,1/2-1/2,0.0,0.5,100,max_plies,False
332,60331,black,1/2-1/2,0.0,0.5,100,max_plies,False
333,60332,white,1/2-1/2,0.0,0.5,100,max_plies,False
334,60333,black,1/2-1/2,0.0,0.5,100,max_plies,False
335,60334,white,1/2-1/2,0.0,0.5,100,max_plies,False
336,60335,black,1/2-1/2,0.0,0.5,100,max_plies,False
337,60336,white,1/2-1/2,0.0,0.5,100,max_plies,False
338,60337,black,1/2-1/2,0.0,0.5,86,threefold_repetition,False
339,60338,white,1/2-1/2,0.0,0.5,83,threefold_repetition,False
340,60339,black,1/2-1/2,0.0,0.5,100,max_plies,False
341,60340,white,1/2-1/2,0.0,0.5,66,threefold_repetition,False
342,60341,black,1/2-1/2,0.0,0.5,100,max_plies,False
343,60342,white,1/2-1/2,0.0,0.5,100,max_plies,False
344,60343,black,1-0,-1.0,0.0,29,checkmate,False
345,60344,white,1/2-1/2,0.0,0.5,100,max_plies,False
346,60345,black,1/2-1/2,0.0,0.5,100,max_plies,False
347,60346,white,1/2-1/2,0.0,0.5,19,threefold_repetition,False
348,60347,black,1/2-1/2,0.0,0.5,57,threefold_repetition,False
349,60348,white,0-1,-1.0,0.0,54,checkmate,False
350,60349,black,1/2-1/2,0.0,0.5,92,threefold_repetition,False
351,60350,white,1/2-1/2,0.0,0.5,100,max_plies,False
352,60351,black,1/2-1/2,0.0,0.5,100,max_plies,False
353,60352,white,1/2-1/2,0.0,0.5,100,max_plies,False
354,60353,black,0-1,1.0,1.0,78,checkmate,False
355,60354,white,1/2-1/2,0.0,0.5,37,threefold_repetition,False
356,60355,black,0-1,1.0,1.0,52,checkmate,False
357,60356,white,1/2-1/2,0.0,0.5,100,max_plies,False
358,60357,black,1/2-1/2,0.0,0.5,100,max_plies,False
359,60358,white,1/2-1/2,0.0,0.5,100,max_plies,False
360,60359,black,1/2-1/2,0.0,0.5,100,max_plies,False
361,60360,white,1/2-1/2,0.0,0.5,100,max_plies,False
362,60361,black,1/2-1/2,0.0,0.5,100,max_plies,False
363,60362,white,1/2-1/2,0.0,0.5,99,threefold_repetition,False
364,60363,black,1/2-1/2,0.0,0.5,81,threefold_repetition,False
365,60364,white,1/2-1/2,0.0,0.5,100,max_plies,False
366,60365,black,1/2-1/2,0.0,0.5,100,max_plies,False
367,60366,white,1-0,1.0,1.0,77,checkmate,False
368,60367,black,1/2-1/2,0.0,0.5,100,max_plies,False
369,60368,white,1/2-1/2,0.0,0.5,99,threefold_repetition,False
370,60369,black,1/2-1/2,0.0,0.5,100,max_plies,False
371,60370,white,1/2-1/2,0.0,0.5,100,max_plies,False
372,60371,black,0-1,1.0,1.0,72,checkmate,False
373,60372,white,1/2-1/2,0.0,0.5,100,max_plies,False
374,60373,black,1/2-1/2,0.0,0.5,65,threefold_repetition,False
375,60374,white,1/2-1/2,0.0,0.5,100,max_plies,False
376,60375,black,1-0,-1.0,0.0,43,checkmate,False
377,60376,white,1-0,1.0,1.0,25,checkmate,False
378,60377,black,1/2-1/2,0.0,0.5,82,threefold_repetition,False
379,60378,white,1-0,1.0,1.0,43,checkmate,False
380,60379,black,1/2-1/2,0.0,0.5,100,max_plies,False
381,60380,white,1/2-1/2,0.0,0.5,49,threefold_repetition,False
382,60381,black,1/2-1/2,0.0,0.5,47,threefold_repetition,False
383,60382,white,1/2-1/2,0.0,0.5,100,max_plies,False
384,60383,black,1/2-1/2,0.0,0.5,100,max_plies,False
385,60384,white,1/2-1/2,0.0,0.5,38,threefold_repetition,False
386,60385,black,1/2-1/2,0.0,0.5,96,threefold_repetition,False
387,60386,white,1/2-1/2,0.0,0.5,100,max_plies,False
388,60387,black,1/2-1/2,0.0,0.5,99,threefold_repetition,False
389,60388,white,1/2-1/2,0.0,0.5,100,max_plies,False
390,60389,black,1/2-1/2,0.0,0.5,100,max_plies,False
391,60390,white,1/2-1/2,0.0,0.5,100,max_plies,False
392,60391,black,0-1,1.0,1.0,48,checkmate,False
393,60392,white,1/2-1/2,0.0,0.5,100,max_plies,False
394,60393,black,1/2-1/2,0.0,0.5,100,max_plies,False
395,60394,white,1-0,1.0,1.0,65,checkmate,False
396,60395,black,1/2-1/2,0.0,0.5,100,max_plies,False
397,60396,white,1/2-1/2,0.0,0.5,91,threefold_repetition,False
398,60397,black,1/2-1/2,0.0,0.5,100,max_plies,False
399,60398,white,1/2-1/2,0.0,0.5,100,max_plies,False
400,60399,black,1/2-1/2,0.0,0.5,61,threefold_repetition,False
401,60400,white,1-0,1.0,1.0,47,checkmate,False
402,60401,black,0-1,1.0,1.0,68,checkmate,False
403,60402,white,1-0,1.0,1.0,19,checkmate,False
404,60403,black,1/2-1/2,0.0,0.5,100,max_plies,False
405,60404,white,1-0,1.0,1.0,55,checkmate,False
406,60405,black,1-0,-1.0,0.0,39,checkmate,False
407,60406,white,1-0,1.0,1.0,73,checkmate,False
408,60407,black,1/2-1/2,0.0,0.5,100,max_plies,False
409,60408,white,1-0,1.0,1.0,49,checkmate,False
410,60409,black,1/2-1/2,0.0,0.5,97,threefold_repetition,False
411,60410,white,1-0,1.0,1.0,73,checkmate,False
412,60411,black,0-1,1.0,1.0,24,checkmate,False
413,60412,white,1-0,1.0,1.0,61,checkmate,False
414,60413,black,0-1,1.0,1.0,96,checkmate,False
415,60414,white,1/2-1/2,0.0,0.5,100,max_plies,False
416,60415,black,1/2-1/2,0.0,0.5,60,threefold_repetition,False
417,60416,white,0-1,-1.0,0.0,64,checkmate,False
418,60417,black,1/2-1/2,0.0,0.5,100,max_plies,False
419,60418,white,1/2-1/2,0.0,0.5,100,max_plies,False
420,60419,black,1/2-1/2,0.0,0.5,100,max_plies,False
421,60420,white,1-0,1.0,1.0,45,checkmate,False
422,60421,black,1/2-1/2,0.0,0.5,100,max_plies,False
423,60422,white,1-0,1.0,1.0,65,checkmate,False
424,60423,black,0-1,1.0,1.0,84,checkmate,False
425,60424,white,0-1,-1.0,0.0,28,checkmate,False
426,60425,black,1/2-1/2,0.0,0.5,100,max_plies,False
427,60426,white,1/2-1/2,0.0,0.5,100,max_plies,False
428,60427,black,1/2-1/2,0.0,0.5,100,max_plies,False
429,60428,white,1-0,1.0,1.0,23,checkmate,False
430,60429,black,1/2-1/2,0.0,0.5,100,max_plies,False
431,60430,white,1/2-1/2,0.0,0.5,100,max_plies,False
432,60431,black,0-1,1.0,1.0,60,checkmate,False
433,60432,white,1-0,1.0,1.0,31,checkmate,False
434,60433,black,0-1,1.0,1.0,38,checkmate,False
435,60434,white,1/2-1/2,0.0,0.5,100,max_plies,False
436,60435,black,1/2-1/2,0.0,0.5,63,threefold_repetition,False
437,60436,white,1/2-1/2,0.0,0.5,48,threefold_repetition,False
438,60437,black,1/2-1/2,0.0,0.5,100,max_plies,False
439,60438,white,1/2-1/2,0.0,0.5,100,max_plies,False
440,60439,black,1/2-1/2,0.0,0.5,100,max_plies,False
441,60440,white,1-0,1.0,1.0,27,checkmate,False
442,60441,black,1/2-1/2,0.0,0.5,100,max_plies,False
443,60442,white,1/2-1/2,0.0,0.5,100,max_plies,False
444,60443,black,1/2-1/2,0.0,0.5,100,max_plies,False
