episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
48,70047,black,1/2-1/2,0.0,0.5,100,max_plies,False
49,70048,white,1/2-1/2,0.0,0.5,56,threefold_repetition,False
50,70049,black,0-1,1.0,1.0,24,checkmate,False
51,70050,white,1/2-1/2,0.0,0.5,100,max_plies,False
52,70051,black,1/2-1/2,0.0,0.5,90,threefold_repetition,False
53,70052,white,1-0,1.0,1.0,57,checkmate,False
54,70053,black,1/2-1/2,0.0,0.5,100,max_plies,False
55,70054,white,1-0,1.0,1.0,61,checkmate,False
56,70055,black,0-1,1.0,1.0,26,checkmate,False
57,70056,white,1-0,1.0,1.0,75,checkmate,False
58,70057,black,1/2-1/2,0.0,0.5,75,threefold_repetition,False
59,70058,white,1/2-1/2,0.0,0.5,100,max_plies,False
60,70059,black,0-1,1.0,1.0,40,checkmate,False
61,70060,white,1/2-1/2,0.0,0.5,88,threefold_repetition,False
62,70061,black,1/2-1/2,0.0,0.5,100,max_plies,False
63,70062,white,0-1,-1.0,0.0,74,checkmate,False
64,70063,black,1/2-1/2,0.0,0.5,100,max_plies,False
65,70064,white,1/2-1/2,0.0,0.5,75,threefold_repetition,False
66,70065,black,0-1,1.0,1.0,18,checkmate,False
67,70066,white,1/2-1/2,0.0,0.5,97,threefold_repetition,False
68,70067,black,1/2-1/2,0.0,0.5,100,max_plies,False
69,70068,white,1/2-1/2,0.0,0.5,100,max_plies,False
70,70069,black,1/2-1/2,0.0,0.5,100,max_plies,False
71,70070,white,1/2-1/2,0.0,0.5,18,threefold_repetition,False
72,70071,black,1/2-1/2,0.0,0.5,100,max_plies,False
73,70072,white,1/2-1/2,0.0,0.5,100,max_plies,False
74,70073,black,0-1,1.0,1.0,60,checkmate,False
75,70074,white,1-0,1.0,1.0,7,checkmate,False
76,70075,black,1/2-1/2,0.0,0.5,100,max_plies,False
77,70076,white,1-0,1.0,1.0,93,checkmate,False
78,70077,black,0-1,1.0,1.0,44,checkmate,False
79,70078,white,1-0,1.0,1.0,19,checkmate,False
80,70079,black,1/2-1/2,0.0,0.5,100,max_plies,False
81,70080,white,1-0,1.0,1.0,77,checkmate,False
82,70081,black,0-1,1.0,1.0,20,checkmate,False
83,70082,white,1/2-1/2,0.0,0.5,63,stalemate,False
84,70083,black,0-1,1.0,1.0,56,checkmate,False
85,70084,white,1/2-1/2,0.0,0.5,100,max_plies,False
86,70085,black,1/2-1/2,0.0,0.5,97,threefold_repetition,False
87,70086,white,1/2-1/2,0.0,0.5,100,max_plies,False
88,70087,black,1/2-1/2,0.0,0.5,100,max_plies,False
89,70088,white,1/2-1/2,0.0,0.5,60,threefold_repetition,False
90,70089,black,1/2-1/2,0.0,0.5,100,max_plies,False
91,70090,white,1-0,1.0,1.0,49,checkmate,False
92,70091,black,1/2-1/2,0.0,0.5,62,threefold_repetition,False
93,70092,white,1/2-1/2,0.0,0.5,55,threefold_repetition,False
94,70093,black,1/2-1/2,0.0,0.5,100,max_plies,False
95,70094,white,1/2-1/2,0.0,0.5,100,max_plies,False
96,70095,black,1/2-1/2,0.0,0.5,100,max_plies,False
97,70096,white,1/2-1/2,0.0,0.5,100,max_plies,False
98,70097,black,1/2-1/2,0.0,0.5,100,max_plies,False
99,70098,white,1/2-1/2,0.0,0.5,100,max_plies,False
100,70099,black,1/2-1/2,0.0,0.5,100,max_plies,False
101,70100,white,1/2-1/2,0.0,0.5,100,max_plies,False
102,70101,black,0-1,1.0,1.0,18,checkmate,False
103,70102,white,1/2-1/2,0.0,0.5,66,threefold_repetition,False
104,70103,black,1/2-1/2,0.0,0.5,100,max_plies,False
105,70104,white,1/2-1/2,0.0,0.5,59,threefold_repetition,False
106,70105,black,1/2-1/2,0.0,0.5,14,threefold_repetition,False
107,70106,white,1/2-1/2,0.0,0.5,76,threefold_repetition,False
108,70107,black,0-1,1.0,1.0,74,checkmate,False
109,70108,white,1/2-1/2,0.0,0.5,100,max_plies,False
110,70109,black,0-1,1.0,1.0,82,checkmate,False
111,70110,white,1-0,1.0,1.0,23,checkmate,False
112,70111,black,0-1,1.0,1.0,86,checkmate,False
113,70112,white,1-0,1.0,1.0,61,checkmate,False
114,70113,black,1/2-1/2,0.0,0.5,100,max_plies,False
115,70114,white,1/2-1/2,0.0,0.5,100,max_plies,False
116,70115,black,0-1,1.0,1.0,38,checkmate,False
117,70116,white,1/2-1/2,0.0,0.5,93,threefold_repetition,False
118,70117,black,1/2-1/2,0.0,0.5,100,max_plies,False
119,70118,white,1/2-1/2,0.0,0.5,84,threefold_repetition,False
120,70119,black,1/2-1/2,0.0,0.5,100,max_plies,False
121,70120,white,1/2-1/2,0.0,0.5,100,max_plies,False
122,70121,black,0-1,1.0,1.0,10,checkmate,False
123,70122,white,1-0,1.0,1.0,75,checkmate,False
124,70123,black,1/2-1/2,0.0,0.5,49,threefold_repetition,False
125,70124,white,1/2-1/2,0.0,0.5,100,max_plies,False
126,70125,black,1/2-1/2,0.0,0.5,100,max_plies,False
127,70126,white,1/2-1/2,0.0,0.5,47,threefold_repetition,False
128,70127,black,1/2-1/2,0.0,0.5,78,threefold_repetition,False
129,70128,white,1/2-1/2,0.0,0.5,45,threefold_repetition,False
130,70129,black,0-1,1.0,1.0,62,checkmate,False
131,70130,white,1/2-1/2,0.0,0.5,83,threefold_repetition,False
132,70131,black,1/2-1/2,0.0,0.5,100,max_plies,False
133,70132,white,1-0,1.0,1.0,91,checkmate,False
134,70133,black,1/2-1/2,0.0,0.5,100,max_plies,False
135,70134,white,1/2-1/2,0.0,0.5,100,max_plies,False
136,70135,black,1/2-1/2,0.0,0.5,100,max_plies,False
137,70136,white,1/2-1/2,0.0,0.5,100,max_plies,False
138,70137,black,1/2-1/2,0.0,0.5,100,max_plies,False
139,70138,white,1-0,1.0,1.0,69,checkmate,False
140,70139,black,0-1,1.0,1.0,74,checkmate,False
141,70140,white,1-0,1.0,1.0,75,checkmate,False
142,70141,black,1/2-1/2,0.0,0.5,63,threefold_repetition,False
143,70142,white,1/2-1/2,0.0,0.5,100,max_plies,False
144,70143,black,0-1,1.0,1.0,60,checkmate,False
145,70144,white,1/2-1/2,0.0,0.5,100,max_plies,False
146,70145,black,1/2-1/2,0.0,0.5,100,max_plies,False
147,70146,white,1/2-1/2,0.0,0.5,100,max_plies,False
148,70147,black,0-1,1.0,1.0,72,checkmate,False
149,70148,white,1-0,1.0,1.0,15,checkmate,False
150,70149,black,1/2-1/2,0.0,0.5,100,max_plies,False
151,70150,white,1/2-1/2,0.0,0.5,100,max_plies,False
152,70151,black,1/2-1/2,0.0,0.5,100,max_plies,False
153,70152,white,1/2-1/2,0.0,0.5,100,max_plies,False
154,70153,black,1/2-1/2,0.0,0.5,100,max_plies,False
155,70154,white,1-0,1.0,1.0,21,checkmate,False
156,70155,black,0-1,1.0,1.0,48,checkmate,False
157,70156,white,1/2-1/2,0.0,0.5,100,max_plies,False
158,70157,black,0-1,1.0,1.0,22,checkmate,False
159,70158,white,1/2-1/2,0.0,0.5,100,max_plies,False
160,70159,black,0-1,1.0,1.0,60,checkmate,False
161,70160,white,1-0,1.0,1.0,37,checkmate,False
162,70161,black,1-0,-1.0,0.0,53,checkmate,False
163,70162,white,1/2-1/2,0.0,0.5,97,stalemate,False
164,70163,black,1/2-1/2,0.0,0.5,100,max_plies,False
165,70164,white,1/2-1/2,0.0,0.5,100,max_plies,False
166,70165,black,1/2-1/2,0.0,0.5,91,threefold_repetition,False
167,70166,white,1/2-1/2,0.0,0.5,78,threefold_repetition,False
168,70167,black,0-1,1.0,1.0,92,checkmate,False
169,70168,white,1/2-1/2,0.0,0.5,100,max_plies,False
170,70169,black,1/2-1/2,0.0,0.5,100,max_plies,False
171,70170,white,1/2-1/2,0.0,0.5,100,max_plies,False
172,70171,black,0-1,1.0,1.0,42,checkmate,False
173,70172,white,1/2-1/2,0.0,0.5,34,threefold_repetition,False
174,70173,black,1/2-1/2,0.0,0.5,96,threefold_repetition,False
175,70174,white,1/2-1/2,0.0,0.5,100,max_plies,False
176,70175,black,1/2-1/2,0.0,0.5,100,max_plies,False
177,70176,white,1-0,1.0,1.0,89,checkmate,False
178,70177,black,1/2-1/2,0.0,0.5,100,max_plies,False
179,70178,white,1/2-1/2,0.0,0.5,73,threefold_repetition,False
180,70179,black,0-1,1.0,1.0,24,checkmate,False
181,70180,white,1/2-1/2,0.0,0.5,100,max_plies,False
182,70181,black,1/2-1/2,0.0,0.5,54,threefold_repetition,False
183,70182,white,1/2-1/2,0.0,0.5,100,max_plies,False
184,70183,black,0-1,1.0,1.0,86,checkmate,False
185,70184,white,1/2-1/2,0.0,0.5,100,max_plies,False
186,70185,black,1/2-1/2,0.0,0.5,100,max_plies,False
187,70186,white,1/2-1/2,0.0,0.5,100,max_plies,False
188,70187,black,1/2-1/2,0.0,0.5,100,max_plies,False
189,70188,white,1/2-1/2,0.0,0.5,100,max_plies,False
190,70189,black,1/2-1/2,0.0,0.5,100,max_plies,False
191,70190,white,1/2-1/2,0.0,0.5,100,max_plies,False
192,70191,black,1/2-1/2,0.0,0.5,100,max_plies,False
193,70192,white,1/2-1/2,0.0,0.5,100,max_plies,False
194,70193,black,1/2-1/2,0.0,0.5,100,max_plies,False
195,70194,white,1/2-1/2,0.0,0.5,100,max_plies,False
196,70195,black,0-1,1.0,1.0,86,checkmate,False
197,70196,white,1/2-1/2,0.0,0.5,100,max_plies,False
198,70197,black,1/2-1/2,0.0,0.5,100,max_plies,False
199,70198,white,1/2-1/2,0.0,0.5,87,threefold_repetition,False
200,70199,black,1/2-1/2,0.0,0.5,100,max_plies,False
201,70200,white,1-0,1.0,1.0,21,checkmate,False
202,70201,black,1/2-1/2,0.0,0.5,100,max_plies,False
203,70202,white,1/2-1/2,0.0,0.5,100,max_plies,False
204,70203,black,0-1,1.0,1.0,68,checkmate,False
205,70204,white,1/2-1/2,0.0,0.5,70,threefold_repetition,False
206,70205,black,1/2-1/2,0.0,0.5,100,max_plies,False
207,70206,white,1/2-1/2,0.0,0.5,100,max_plies,False
208,70207,black,1/2-1/2,0.0,0.5,100,max_plies,False
209,70208,white,1/2-1/2,0.0,0.5,100,max_plies,False
210,70209,black,1/2-1/2,0.0,0.5,100,max_plies,False
211,70210,white,1/2-1/2,0.0,0.5,100,max_plies,False
212,70211,black,1/2-1/2,0.0,0.5,100,max_plies,False
213,70212,white,1/2-1/2,0.0,0.5,100,max_plies,False
214,70213,black,1/2-1/2,0.0,0.5,64,threefold_repetition,False
215,70214,white,1/2-1/2,0.0,0.5,100,max_plies,False
216,70215,black,1/2-1/2,0.0,0.5,46,threefold_repetition,False
217,70216,white,1/2-1/2,0.0,0.5,100,max_plies,False
218,70217,black,1/2-1/2,0.0,0.5,60,threefold_repetition,False
219,70218,white,1/2-1/2,0.0,0.5,100,max_plies,False
220,70219,black,0-1,1.0,1.0,22,checkmate,False
221,70220,white,1/2-1/2,0.0,0.5,100,max_plies,False
222,70221,black,1/2-1/2,0.0,0.5,100,max_plies,False
223,70222,white,1-0,1.0,1.0,13,checkmate,False
224,70223,black,1/2-1/2,0.0,0.5,43,threefold_repetition,False
225,70224,white,1-0,1.0,1.0,79,checkmate,False
226,70225,black,1/2-1/2,0.0,0.5,100,max_plies,False
227,70226,white,1/2-1/2,0.0,0.5,83,threefold_repetition,False
228,70227,black,1/2-1/2,0.0,0.5,100,max_plies,False
229,70228,white,1/2-1/2,0.0,0.5,28,threefold_repetition,False
230,70229,black,0-1,1.0,1.0,88,checkmate,False
231,70230,white,1-0,1.0,1.0,59,checkmate,False
232,70231,black,1/2-1/2,0.0,0.5,100,max_plies,False
233,70232,white,1/2-1/2,0.0,0.5,100,threefold_repetition,False
234,70233,black,1/2-1/2,0.0,0.5,100,max_plies,False
235,70234,white,1-0,1.0,1.0,21,checkmate,False
236,70235,black,1/2-1/2,0.0,0.5,100,max_plies,False
237,70236,white,1/2-1/2,0.0,0.5,100,max_plies,False
238,70237,black,1/2-1/2,0.0,0.5,100,max_plies,False
239,70238,white,1/2-1/2,0.0,0.5,77,threefold_repetition,False
240,70239,black,0-1,1.0,1.0,42,checkmate,False
241,70240,white,1/2-1/2,0.0,0.5,100,max_plies,False
242,70241,black,1/2-1/2,0.0,0.5,100,max_plies,False
243,70242,white,1-0,1.0,1.0,11,checkmate,False
244,70243,black,1-0,-1.0,0.0,99,checkmate,False
245,70244,white,1/2-1/2,0.0,0.5,72,threefold_repetition,False
246,70245,black,0-1,1.0,1.0,28,checkmate,False
247,70246,white,1/2-1/2,0.0,0.5,91,threefold_repetition,False
248,70247,black,0-1,1.0,1.0,78,checkmate,False
249,70248,white,1/2-1/2,0.0,0.5,47,threefold_repetition,False
250,70249,black,1/2-1/2,0.0,0.5,74,threefold_repetition,False
251,70250,white,1-0,1.0,1.0,93,checkmate,False
252,70251,black,0-1,1.0,1.0,70,checkmate,False
253,70252,white,1-0,1.0,1.0,45,checkmate,False
254,70253,black,1/2-1/2,0.0,0.5,100,max_plies,False
255,70254,white,1/2-1/2,0.0,0.5,80,threefold_repetition,False
256,70255,black,1/2-1/2,0.0,0.5,100,max_plies,False
257,70256,white,1/2-1/2,0.0,0.5,100,max_plies,False
258,70257,black,1/2-1/2,0.0,0.5,37,threefold_repetition,False
259,70258,white,1/2-1/2,0.0,0.5,100,max_plies,False
260,70259,black,1/2-1/2,0.0,0.5,90,threefold_repetition,False
261,70260,white,1-0,1.0,1.0,83,checkmate,False
262,70261,black,0-1,1.0,1.0,74,checkmate,False
263,70262,white,1/2-1/2,0.0,0.5,100,max_plies,False
264,70263,black,1/2-1/2,0.0,0.5,100,max_plies,False
265,70264,white,1/2-1/2,0.0,0.5,82,threefold_repetition,False
266,70265,black,0-1,1.0,1.0,22,checkmate,False
267,70266,white,1/2-1/2,0.0,0.5,100,max_plies,False
268,70267,black,1/2-1/2,0.0,0.5,100,max_plies,False
269,70268,white,1-0,1.0,1.0,25,checkmate,False
270,70269,black,1/2-1/2,0.0,0.5,66,threefold_repetition,False
271,70270,white,1/2-1/2,0.0,0.5,100,max_plies,False
272,70271,black,1/2-1/2,0.0,0.5,100,max_plies,False
273,70272,white,1-0,1.0,1.0,45,checkmate,False
274,70273,black,1/2-1/2,0.0,0.5,100,max_plies,False
275,70274,white,1-0,1.0,1.0,91,checkmate,False
276,70275,black,1/2-1/2,0.0,0.5,100,max_plies,False
277,70276,white,1-0,1.0,1.0,53,checkmate,False
278,70277,black,1/2-1/2,0.0,0.5,100,max_plies,False
279,70278,white,1/2-1/2,0.0,0.5,100,max_plies,False
280,70279,black,0-1,1.0,1.0,14,checkmate,False
281,70280,white,1/2-1/2,0.0,0.5,100,max_plies,False
282,70281,black,0-1,1.0,1.0,18,checkmate,False
283,70282,white,1-0,1.0,1.0,45,checkmate,False
284,70283,black,1/2-1/2,0.0,0.5,100,max_plies,False
285,70284,white,1/2-1/2,0.0,0.5,100,max_plies,False
286,70285,black,1/2-1/2,0.0,0.5,100,max_plies,False
287,70286,white,1/2-1/2,0.0,0.5,100,max_plies,False
288,70287,black,1/2-1/2,0.0,0.5,100,max_plies,False
289,70288,white,1-0,1.0,1.0,39,checkmate,False
290,70289,black,1/2-1/2,0.0,0.5,100,max_plies,False
291,70290,white,1/2-1/2,0.0,0.5,73,threefold_repetition,False
292,70291,black,1/2-1/2,0.0,0.5,100,max_plies,False
293,70292,white,1-0,1.0,1.0,83,checkmate,False
294,70293,black,1/2-1/2,0.0,0.5,89,threefold_repetition,False
295,70294,white,1-0,1.0,1.0,41,checkmate,False
296,70295,black,1/2-1/2,0.0,0.5,100,max_plies,False
297,70296,white,1/2-1/2,0.0,0.5,100,max_plies,False
298,70297,black,0-1,1.0,1.0,14,checkmate,False
299,70298,white,1/2-1/2,0.0,0.5,100,max_plies,False
300,70299,black,1/2-1/2,0.0,0.5,40,threefold_repetition,False
301,70300,white,1/2-1/2,0.0,0.5,100,max_plies,False
302,70301,black,1/2-1/2,0.0,0.5,100,max_plies,False
303,70302,white,1/2-1/2,0.0,0.5,34,threefold_repetition,False
304,70303,black,1/2-1/2,0.0,0.5,100,max_plies,False
305,70304,white,1/2-1/2,0.0,0.5,94,threefold_repetition,False
306,70305,black,1/2-1/2,0.0,0.5,100,max_plies,False
307,70306,white,1-0,1.0,1.0,51,checkmate,False
308,70307,black,1/2-1/2,0.0,0.5,100,max_plies,False
309,70308,white,1/2-1/2,0.0,0.5,100,max_plies,False
310,70309,black,1/2-1/2,0.0,0.5,100,max_plies,False
311,70310,white,1/2-1/2,0.0,0.5,100,max_plies,False
312,70311,black,1/2-1/2,0.0,0.5,100,max_plies,False
313,70312,white,1/2-1/2,0.0,0.5,100,max_plies,False
314,70313,black,1/2-1/2,0.0,0.5,100,max_plies,False
315,70314,white,1/2-1/2,0.0,0.5,100,max_plies,False
316,70315,black,0-1,1.0,1.0,38,checkmate,False
317,70316,white,1/2-1/2,0.0,0.5,64,threefold_repetition,False
318,70317,black,1/2-1/2,0.0,0.5,100,max_plies,False
319,70318,white,1-0,1.0,1.0,49,checkmate,False
320,70319,black,1/2-1/2,0.0,0.5,100,max_plies,False
321,70320,white,1/2-1/2,0.0,0.5,50,threefold_repetition,False
322,70321,black,0-1,1.0,1.0,40,checkmate,False
323,70322,white,1/2-1/2,0.0,0.5,100,max_plies,False
324,70323,black,1/2-1/2,0.0,0.5,100,max_plies,False
325,70324,white,1-0,1.0,1.0,85,checkmate,False
326,70325,black,0-1,1.0,1.0,14,checkmate,False
327,70326,white,1/2-1/2,0.0,0.5,100,max_plies,False
328,70327,black,0-1,1.0,1.0,32,checkmate,False
329,70328,white,1/2-1/2,0.0,0.5,100,max_plies,False
330,70329,black,1/2-1/2,0.0,0.5,78,threefold_repetition,False
331,70330,white,1-0,1.0,1.0,87,checkmate,False
332,70331,black,1/2-1/2,0.0,0.5,100,max_plies,False
333,70332,white,1-0,1.0,1.0,85,checkmate,False
334,70333,black,1/2-1/2,0.0,0.5,100,max_plies,False
335,70334,white,1/2-1/2,0.0,0.5,100,max_plies,False
336,70335,black,0-1,1.0,1.0,54,checkmate,False
337,70336,white,1-0,1.0,1.0,17,checkmate,False
338,70337,black,1/2-1/2,0.0,0.5,100,max_plies,False
339,70338,white,1-0,1.0,1.0,63,checkmate,False
340,70339,black,0-1,1.0,1.0,94,checkmate,False
341,70340,white,1-0,1.0,1.0,39,checkmate,False
342,70341,black,0-1,1.0,1.0,66,checkmate,False
343,70342,white,1-0,1.0,1.0,81,checkmate,False
344,70343,black,1/2-1/2,0.0,0.5,100,max_plies,False
345,70344,white,1-0,1.0,1.0,37,checkmate,False
346,70345,black,1/2-1/2,0.0,0.5,100,max_plies,False
347,70346,white,1/2-1/2,0.0,0.5,100,max_plies,False
348,70347,black,1/2-1/2,0.0,0.5,90,threefold_repetition,False
349,70348,white,1-0,1.0,1.0,83,checkmate,False
350,70349,black,1/2-1/2,0.0,0.5,100,max_plies,False
351,70350,white,1/2-1/2,0.0,0.5,100,max_plies,False
352,70351,black,1/2-1/2,0.0,0.5,100,max_plies,False
353,70352,white,1/2-1/2,0.0,0.5,100,max_plies,False
354,70353,black,1/2-1/2,0.0,0.5,100,max_plies,False
355,70354,white,1/2-1/2,0.0,0.5,100,max_plies,False
356,70355,black,0-1,1.0,1.0,50,checkmate,False
357,70356,white,1/2-1/2,0.0,0.5,100,max_plies,False
358,70357,black,1/2-1/2,0.0,0.5,100,max_plies,False
359,70358,white,1/2-1/2,0.0,0.5,100,max_plies,False
360,70359,black,1/2-1/2,0.0,0.5,44,threefold_repetition,False
361,70360,white,1/2-1/2,0.0,0.5,100,max_plies,False
362,70361,black,0-1,1.0,1.0,56,checkmate,False
363,70362,white,1/2-1/2,0.0,0.5,100,max_plies,False
364,70363,black,0-1,1.0,1.0,74,checkmate,False
365,70364,white,1-0,1.0,1.0,29,checkmate,False
366,70365,black,0-1,1.0,1.0,40,checkmate,False
367,70366,white,1/2-1/2,0.0,0.5,100,max_plies,False
368,70367,black,1/2-1/2,0.0,0.5,100,max_plies,False
369,70368,white,1/2-1/2,0.0,0.5,100,max_plies,False
370,70369,black,0-1,1.0,1.0,78,checkmate,False
371,70370,white,1/2-1/2,0.0,0.5,100,max_plies,False
372,70371,black,1/2-1/2,0.0,0.5,100,max_plies,False
373,70372,white,0-1,-1.0,0.0,26,checkmate,False
374,70373,black,1/2-1/2,0.0,0.5,100,max_plies,False
375,70374,white,1/2-1/2,0.0,0.5,100,max_plies,False
376,70375,black,0-1,1.0,1.0,50,checkmate,False
377,70376,white,1/2-1/2,0.0,0.5,38,threefold_repetition,False
378,70377,black,1/2-1/2,0.0,0.5,100,max_plies,False
379,70378,white,1/2-1/2,0.0,0.5,100,max_plies,False
380,70379,black,1/2-1/2,0.0,0.5,59,threefold_repetition,False
381,70380,white,1/2-1/2,0.0,0.5,90,threefold_repetition,False
382,70381,black,0-1,1.0,1.0,60,checkmate,False
383,70382,white,1-0,1.0,1.0,73,checkmate,False
384,70383,black,1/2-1/2,0.0,0.5,100,max_plies,False
385,70384,white,1/2-1/2,0.0,0.5,66,threefold_repetition,False
386,70385,black,1/2-1/2,0.0,0.5,93,threefold_repetition,False
387,70386,white,1-0,1.0,1.0,73,checkmate,False
388,70387,black,0-1,1.0,1.0,48,checkmate,False
389,70388,white,1/2-1/2,0.0,0.5,100,max_plies,False
390,70389,black,0-1,1.0,1.0,90,checkmate,False
391,70390,white,1-0,1.0,1.0,85,checkmate,False
392,70391,black,1/2-1/2,0.0,0.5,100,max_plies,False
393,70392,white,1-0,1.0,1.0,55,checkmate,False
394,70393,black,1/2-1/2,0.0,0.5,100,max_plies,False
395,70394,white,1/2-1/2,0.0,0.5,100,max_plies,False
396,70395,black,1/2-1/2,0.0,0.5,100,max_plies,False
397,70396,white,1-0,1.0,1.0,39,checkmate,False
398,70397,black,1/2-1/2,0.0,0.5,100,max_plies,False
399,70398,white,1-0,1.0,1.0,89,checkmate,False
400,70399,black,0-1,1.0,1.0,28,checkmate,False
401,70400,white,1/2-1/2,0.0,0.5,100,max_plies,False
402,70401,black,1/2-1/2,0.0,0.5,100,max_plies,False
403,70402,white,1/2-1/2,0.0,0.5,100,max_plies,False
404,70403,black,1/2-1/2,0.0,0.5,100,max_plies,False
405,70404,white,1/2-1/2,0.0,0.5,100,max_plies,False
406,70405,black,0-1,1.0,1.0,10,checkmate,False
407,70406,white,1-0,1.0,1.0,53,checkmate,False
408,70407,black,0-1,1.0,1.0,46,checkmate,False
409,70408,white,1/2-1/2,0.0,0.5,100,max_plies,False
410,70409,black,1/2-1/2,0.0,0.5,78,threefold_repetition,False
411,70410,white,1-0,1.0,1.0,23,checkmate,False
412,70411,black,0-1,1.0,1.0,88,checkmate,False
413,70412,white,1-0,1.0,1.0,39,checkmate,False
414,70413,black,0-1,1.0,1.0,54,checkmate,False
415,70414,white,1/2-1/2,0.0,0.5,100,max_plies,False
416,70415,black,1/2-1/2,0.0,0.5,91,threefold_repetition,False
417,70416,white,1/2-1/2,0.0,0.5,100,max_plies,False
418,70417,black,0-1,1.0,1.0,48,checkmate,False
419,70418,white,1-0,1.0,1.0,45,checkmate,False
420,70419,black,1/2-1/2,0.0,0.5,100,max_plies,False
421,70420,white,1-0,1.0,1.0,45,checkmate,False
422,70421,black,1/2-1/2,0.0,0.5,100,max_plies,False
423,70422,white,1/2-1/2,0.0,0.5,100,max_plies,False
424,70423,black,1/2-1/2,0.0,0.5,100,max_plies,False
425,70424,white,1/2-1/2,0.0,0.5,34,threefold_repetition,False
426,70425,black,1/2-1/2,0.0,0.5,100,max_plies,False
427,70426,white,1/2-1/2,0.0,0.5,63,threefold_repetition,False
428,70427,black,1/2-1/2,0.0,0.5,100,max_plies,False
429,70428,white,1/2-1/2,0.0,0.5,100,max_plies,False
430,70429,black,0-1,1.0,1.0,30,checkmate,False
431,70430,white,1/2-1/2,0.0,0.5,44,threefold_repetition,False
432,70431,black,1/2-1/2,0.0,0.5,100,max_plies,False
433,70432,white,1/2-1/2,0.0,0.5,57,threefold_repetition,False
434,70433,black,0-1,1.0,1.0,78,checkmate,False
435,70434,white,1/2-1/2,0.0,0.5,100,max_plies,False
436,70435,black,0-1,1.0,1.0,58,checkmate,False
437,70436,white,1-0,1.0,1.0,55,checkmate,False
438,70437,black,0-1,1.0,1.0,26,checkmate,False
439,70438,white,1/2-1/2,0.0,0.5,86,threefold_repetition,False
440,70439,black,1/2-1/2,0.0,0.5,100,max_plies,False
441,70440,white,1/2-1/2,0.0,0.5,100,max_plies,False
442,70441,black,1/2-1/2,0.0,0.5,100,max_plies,False
443,70442,white,1/2-1/2,0.0,0.5,100,max_plies,False
444,70443,black,1/2-1/2,0.0,0.5,83,threefold_repetition,False
445,70444,white,1-0,1.0,1.0,91,checkmate,False
446,70445,black,0-1,1.0,1.0,40,checkmate,False
